ID_AMP_NM;ID_VMP_NM;ID_VTM_NM;ID_INTERVAL_COST;ID_BNF;ID_PRACTICE;ID_TIME;TOTAL_ITEMS;TOTAL_QUANTITY;GROSS_COST;ACTUAL_COST
12836;5231;1131;92028;216;2;26;10;100;103,0;92,46207
;5264;1137;41860;17;2;26;4;1800;42,6;38,73973
9047;5264;1137;24094;17;2;26;2;1500;24,3;22,162608
9601;5267;1138;27739;90;2;26;1;500;28,0;25,3008
9602;5270;1138;6411;90;2;26;1;84;6,468;5,846425
;5271;1138;38555;90;2;26;3;336;39,144;35,350947
9606;5271;1138;20347;90;2;26;2;176;20,504;18,560128
;5272;1138;36782;90;2;26;1;1200;37,32;33,27078
;5273;1138;28831;90;2;26;1;2100;29,12;26,432224
9603;5273;1138;45729;90;2;26;2;1800;46,68;42,250068
;5276;1138;34502;90;2;26;1;200;34,94;31,963112
9607;5276;1138;41211;90;2;26;2;240;41,928;37,59544
9605;5279;1138;31983;90;2;26;2;168;32,34;29,038086
9608;5281;1138;115047;90;2;26;4;480;139,68;126,382465
;5296;1140;157635;154;2;26;6;200;239,4;215,585446
26292;5296;1140;68084;154;2;26;1;60;71,82;64,02753
;5297;1140;200968;154;2;26;13;456;419,827;379,112989
26293;5297;1140;27366;154;2;26;1;30;27,62;24,62323
19641;5312;1142;263880;137;2;26;1;10;1474,98;1474,98
22087;5328;1142;169591;137;2;26;1;1;278,16;278,16
;5334;1143;6184;37;2;26;1;112;6,24;5,652192
;5335;1143;4356;37;2;26;1;112;4,4;3,98552
5783;5338;1144;16027;238;2;26;2;1500;16,14;14,573882
;5343;1146;1813;33;2;26;1;28;1,84;1,660232
;5344;1146;16385;33;2;26;11;420;16,5;14,95868
;5426;1156;33320;13;2;26;4;448;33,721;30,15163
22100;5426;1156;14947;13;2;26;1;200;15,054;13,635913
;5434;1160;6782;75;2;26;1;60;6,84;6,33042
;5436;1160;17422;75;2;26;1;28;17,547;16,239749
;5437;1162;122977;89;2;26;4;60;154,6;138,385552
;5438;1162;11713;89;2;26;1;2;11,8;10,5197
;5440;1162;175187;89;2;26;12;108;298,8;269,67198
21351;5474;1166;81975;246;2;26;3;120;89,21;80,545509
21354;5475;1166;92499;246;2;26;4;120;103,68;92,518848
21210;5476;1166;228770;164;2;26;3;392;629,373;629,373
4676;5478;1166;103554;164;2;26;1;84;120,263;120,263
21211;5484;1166;114429;164;2;26;1;112;138,611;138,611
;5490;1167;28597;157;2;26;1;4;28,88;26,477184
;5492;1167;132086;157;2;26;2;24;173,28;157,2516
6893;5492;1167;172532;157;2;26;3;40;288,8;260,23768
;5493;1167;128154;157;2;26;2;84;164,97;149,099886
;5498;1170;21074;168;2;26;5;270;21,24;19,108684
;5501;1171;153251;153;2;26;41;1756;226,524;203,978233
7978;5501;1171;50724;153;2;26;3;210;52,08;52,08
;5500;1172;188687;153;2;26;14;539;355,74;321,035088
7387;5500;1172;186090;153;2;26;13;521;343,86;310,461624
;5503;1173;89612;87;2;26;1;112;99,64;99,64
20418;5503;1173;70510;87;2;26;1;84;74,73;74,73
;5504;1173;205767;87;2;26;6;336;448,38;448,38
20419;5504;1173;70510;87;2;26;1;56;74,73;74,73
;5505;1173;89612;87;2;26;1;56;99,64;99,64
;5508;1173;59945;87;2;26;3;140;62,3;62,3
20422;5508;1173;70537;87;2;26;3;168;74,76;74,76
;5524;1181;116702;72;2;26;101;2646;142,698;142,698
;5526;1181;72143;72;2;26;49;1326;76,719;76,719
;5530;1184;1430;40;2;26;1;28;1,45;1,32501
;5533;1185;3469;257;2;26;2;45;3,51;3,142971
;5537;1185;95042;117;2;26;7;308;107,36;97,602928
;5541;1186;40804;53;2;26;5;5;41,5;37,3832
6377;5541;1186;32817;53;2;26;4;4;33,2;29,5978
;5546;1188;55518;135;2;26;1;120;57,34;50,998196
25286;5546;1188;28392;135;2;26;1;60;28,67;25,559305
18635;5552;1190;80402;135;2;26;1;1;87,11;87,11
24138;5561;1195;20718;55;2;26;2;336;20,88;18,940944
;5563;1195;2926;55;2;26;1;56;2,96;2,63884
24139;5564;1195;21532;55;2;26;3;280;21,7;19,616366
25641;5566;1195;18935;55;2;26;3;224;19,08;17,255952
25642;5567;1195;5599;55;2;26;1;56;5,65;5,110425
24140;5568;1195;2727;55;2;26;1;56;2,76;2,512428
;5570;1196;87221;184;2;26;25;1630;96,33;86,851006
;5571;1196;9738;184;2;26;2;224;9,811;8,770055
;5576;1199;59822;134;2;26;2;168;62,16;55,801032
16291;5576;1199;59822;134;2;26;2;168;62,16;55,41564
;5578;1200;225850;50;2;26;9;616;600,6;539,6391
;5584;1203;12389;212;2;26;1;12;12,48;11,133408
;5585;1203;9827;212;2;26;9;50;9,9;8,938908
25414;5603;1208;27129;257;2;26;1;12;27,38;24,425698
;5605;1209;237815;54;2;26;18;660;737,0;666,315
24564;5605;1209;129374;54;2;26;4;150;167,5;152,7332
;5606;1209;211903;54;2;26;12;420;488,18;439,839719
24565;5606;1209;146978;54;2;26;6;180;209,22;187,952787
;5608;1209;162018;54;2;26;10;660;253,0;228,7304
24566;5608;1209;45093;54;2;26;2;2;46,0;42,1176
24556;5607;1210;62292;56;2;26;2;120;65,0;58,786
;5634;1221;4604;154;2;26;3;168;4,65;4,213985
;5636;1221;4296;154;2;26;2;112;4,34;3,936163
18640;5637;1221;135345;154;2;26;9;392;180,46;162,845815
25273;5642;1223;54989;90;2;26;1;60;56,76;51,918372
;5643;1223;73089;90;2;26;1;168;77,896;69,444284
;5645;1223;16617;90;2;26;2;74;16,736;14,920144
;5646;1223;8776;90;2;26;3;396;8,844;7,8993
;5647;1223;54609;90;2;26;1;60;56,34;56,34
;5648;1223;4174;90;2;26;2;148;4,218;3,816173
25279;5648;1223;29281;90;2;26;1;56;29,577;27,054082
16884;5665;1226;226291;87;2;26;41;2989;604,775;604,775
16885;5669;1226;128223;87;2;26;10;544;165,104;165,104
16886;5671;1226;240798;87;2;26;32;1927;779,789;779,789
;5677;1226;8031;87;2;26;5;368;8,096;8,096
16887;5678;1226;146181;87;2;26;39;2732;207,178;207,178
;5685;1228;13146;41;2;26;1;28;13,24;11,80346
;5687;1229;10514;51;2;26;1;60;10,59;9,440985
8313;5687;1229;14198;51;2;26;1;60;14,3;12,74845
;5691;1231;10873;212;2;26;1;3;10,95;9,880185
25360;5691;1231;21729;212;2;26;1;6;21,9;19,52385
9058;5690;1232;54121;212;2;26;2;12;55,8;50,34834
;5692;1233;37219;78;2;26;6;282;37,768;34,124672
;5693;1233;14973;78;2;26;1;56;15,08;13,44382
;5694;1233;4760;78;2;26;2;56;4,806;4,362406
;5703;1237;5905;199;2;26;1;4;5,96;5,31334
;5713;1242;25278;75;2;26;1;150;25,5;23,14635
;5717;1244;6573;107;2;26;7;238;6,63;5,984238
;5718;1244;13571;107;2;26;33;235;13,669;12,283384
;5719;1244;11021;107;2;26;5;500;11,1;10,018638
;5724;1247;199937;168;2;26;2;2;414,0;414,0
8434;5724;1247;146114;168;2;26;1;1;207,0;207,0
;5733;1249;24804;154;2;26;2;180;25,02;22,693974
;5734;1249;126348;154;2;26;5;196;161,35;144,922265
21716;5734;1249;22866;154;2;26;1;28;23,05;20,834895
25474;5751;1251;18462;273;2;26;2;2;18,6;18,6
9366;5757;1255;13950;152;2;26;1;1;14,05;12,88104
13142;5761;1256;140374;54;2;26;6;210;192,5;173,778
5121;5760;1257;109456;56;2;26;4;120;130,0;118,3195
9827;5766;1258;11358;238;2;26;1;150;11,44;10,340616
9824;5768;1258;12309;238;2;26;2;500;12,4;11,0546
12275;5772;1261;80161;4;2;26;4;4;86,8;77,3822
5790;5765;1260;85755;238;2;26;6;3000;94,32;84,450537
9101;5765;1260;28245;238;2;26;4;650;28,519;25,797819
20136;5773;1262;8604;223;2;26;3;24;8,67;7,834501
;5789;1263;46934;27;2;26;1;180;47,97;43,388865
;5793;1263;82278;27;2;26;1;112;89,6;79,8784
;5811;1264;11841;120;2;26;1;42;11,928;10,729236
25926;5811;1264;79768;120;2;26;1;42;86,3;86,3
;5819;1267;33698;77;2;26;1;90;34,11;30,409065
8469;5819;1267;31494;77;2;26;1;84;31,836;28,633298
;5822;1268;33738;41;2;26;2;140;34,15;30,444725
;5820;1269;2010;41;2;26;1;28;2,04;1,81866
7106;5820;1269;97158;41;2;26;2;140;110,45;99,268042
;5827;1269;33987;41;2;26;1;84;34,41;30,676515
;5865;1271;24094;157;2;26;1;4;24,3;21,99393
;5867;1272;113245;97;2;26;3;140;136,5;125,08587
;5868;1272;98507;97;2;26;3;103;112,476;102,887039
;5869;1272;96317;97;2;26;2;112;109,2;97,3518
26255;5872;1274;203870;81;2;26;72;3136;436,8;436,8
;5873;1274;3599;81;2;26;1;28;3,64;3,24506
26256;5874;1274;21729;81;2;26;1;28;21,9;20,03193
;5876;1274;2594;81;2;26;1;14;2,625;2,37195
;5878;1274;1793;81;2;26;1;56;1,82;1,66621
;5879;1274;10325;81;2;26;1;112;10,4;9,40056
26257;5879;1274;116869;81;2;26;47;1540;143,0;143,0
;5880;1274;2396;81;2;26;1;28;2,427;2,163671
;5881;1274;1842;81;2;26;1;56;1,87;1,667105
;5885;1275;3799;43;2;26;1;84;3,84;3,464832
;5897;1277;89925;127;2;26;2;168;100,05;91,95262
9845;5895;1278;32916;127;2;26;1;56;33,301;29,687842
;5916;1281;38631;49;2;26;19;2072;39,222;35,320519
;5918;1281;24622;49;2;26;14;1220;24,837;22,451737
;5925;1282;15146;174;2;26;2;58;15,254;13,649332
26512;5930;1282;67241;261;2;26;2;73;70,81;63,127115
;5942;1284;4798;238;2;26;2;750;4,845;4,309143
6827;5933;1285;150834;238;2;26;35;17150;219,7;197,164557
19596;5936;1285;23975;238;2;26;5;2150;24,18;21,77775
19592;5936;1285;15727;238;2;26;3;1500;15,84;14,254944
6833;5938;1285;24833;238;2;26;5;1925;25,05;22,548142
;5940;1285;20408;238;2;26;5;2250;20,565;18,388538
8810;5941;1285;18650;238;2;26;2;1000;18,79;16,99
;5952;1288;8654;226;2;26;3;40;8,72;7,800258
;5953;1288;4316;226;2;26;2;2;4,36;3,913318
20149;5953;1288;4316;226;2;26;2;20;4,36;3,935554
20152;5953;1288;2589;226;2;26;1;10;2,62;2,344638
;5954;1289;984;238;2;26;1;28;0,999;0,890609
;5955;1290;51811;60;2;26;3;168;53,25;48,02085
;5988;1304;43339;89;2;26;2;18;44,16;40,272448
;5989;1304;42908;89;2;26;2;18;43,71;39,650798
;5992;1304;136220;89;2;26;3;5;182,5;164,3011
;5993;1305;14548;72;2;26;19;461;14,654;13,200332
24695;5993;1305;3959;72;2;26;2;112;4,0;3,6464
;5994;1305;22095;72;2;26;24;725;22,269;20,060063
;5998;1307;23967;72;2;26;38;846;24,172;21,773858
;5999;1307;67672;72;2;26;107;2436;71,34;64,241656
26876;5999;1307;21027;72;2;26;5;182;21,19;19,234815
;;;271143;405;3;26;11;0;2218,27;2035,864658
21075;31;;1775;299;3;26;2;20;1,8;1,8
21080;36;;4754;299;3;26;6;120;4,8;4,8
15787;130;;13404;299;3;26;1;10;13,5;13,5
20822;224;;166637;346;3;26;1;2;268,04;242,5762
22125;264;;14100;233;3;26;2;200;14,2;12,99158
22121;266;;3459;233;3;26;1;50;3,5;3,20635
5677;464;;168240;129;3;26;10;850;273,53;248,640379
7983;464;;14933;129;3;26;1;50;15,04;13,600672
10513;464;;15987;129;3;26;1;50;16,1;14,64939
11276;464;;29548;129;3;26;2;150;29,85;26,871965
11267;464;;31182;129;3;26;1;100;31,52;28,680048
19659;464;;121233;129;3;26;5;500;151,2;137,1006
20811;464;;39183;129;3;26;3;200;39,8;35,95134
24397;636;;20927;325;3;26;1;30;21,09;19,08645
24627;638;;12817;325;3;26;1;5;12,91;11,740354
15785;643;;49005;299;3;26;2;20;50,2;50,2
;1033;;22562;333;3;26;2;6;22,74;20,563782
;1044;;11001;334;3;26;1;2;11,08;10,019644
;1052;;12240;334;3;26;1;2;12,33;11,150019
22791;1372;;6742;320;3;26;8;8;6,8;6,16845
21330;1416;;9110;365;3;26;1;30;9,18;9,18
25457;1498;;1862;307;3;26;1;1;1,89;1,709127
;1696;;48777;146;3;26;2;2;49,96;45,178828
6390;1936;;12130;325;3;26;1;2;12,22;12,22
6045;1937;;34250;325;3;26;2;4;34,68;33,832941
6391;1937;;12130;325;3;26;1;2;12,22;12,22
4643;2025;;5935;248;3;26;1;500;5,99;5,437123
5158;2053;;3649;23;3;26;1;43;3,69;3,326166
5206;2064;;73920;177;3;26;2;3200;78,94;71,385442
5209;2065;;37095;177;3;26;1;1600;37,64;34,037852
5651;2071;;5719;238;3;26;1;300;5,77;5,217811
5659;2077;;31983;238;3;26;5;1900;32,34;29,243022
6014;2105;;1698;195;3;26;1;10;1,723;1,559315
6091;2112;;16890;233;3;26;3;1500;17,01;15,421833
8672;2168;;10574;238;3;26;3;600;10,65;9,63328
8675;2168;;7041;238;3;26;2;400;7,1;6,45248
8673;2169;;11992;238;3;26;2;1000;12,08;10,928172
8674;2170;;7488;238;3;26;1;600;7,55;6,83275
8676;2171;;22571;238;3;26;4;1600;22,75;20,614594
8808;2177;;6264;238;3;26;1;500;6,32;5,750568
9103;2184;;69998;238;3;26;8;3175;74,11;67,103018
9369;2199;;9130;134;3;26;1;84;9,2;8,31956
9480;2208;;167214;177;3;26;6;25000;270,0;244,57734
9496;2210;;52533;177;3;26;1;3500;54,04;48,868372
9526;2213;;31026;177;3;26;1;6160;31,36;28,358848
9559;2216;;30753;177;3;26;1;2800;31,08;31,08
9565;2216;;30753;177;3;26;1;2800;31,08;31,08
9585;2218;;34317;238;3;26;4;2500;34,75;31,588445
9885;2226;;65994;134;3;26;2;50;69,313;62,679746
9974;2232;;16047;134;3;26;1;84;16,16;14,613488
10084;2235;;9926;238;3;26;2;300;10,0;9,0465
10085;2237;;24389;238;3;26;4;500;24,6;22,2435
10321;2247;;106702;177;3;26;4;8000;125,44;114,137856
10411;2260;;54304;177;3;26;1;3500;56,0;49,8064
10442;2263;;108750;177;3;26;1;11200;128,8;117,19512
10561;2276;;99679;177;3;26;1;7000;114,24;103,307232
16011;2377;;31498;216;3;26;5;40;31,84;29,200066
16559;2385;;3959;148;3;26;1;84;4,0;3,6588
16588;2389;;34899;176;3;26;1;5400;35,37;32,352939
17988;2418;;2956;148;3;26;1;84;2,99;2,703857
18004;2420;;36429;89;3;26;4;192;36,96;33,422928
20856;2545;;11021;196;3;26;1;250;11,1;10,03995
21147;2563;;69536;177;3;26;1;3600;73,55;65,41537
24773;2671;;4256;239;3;26;2;250;4,3;3,88849
26405;2753;;19925;177;3;26;1;500;20,08;18,158344
14789;2824;;4594;176;3;26;1;200;4,64;4,200592
14786;2825;;4724;176;3;26;1;425;4,77;4,318281
14794;2825;;4724;176;3;26;1;425;4,77;4,318281
14798;2825;;3499;176;3;26;1;400;3,54;3,204762
14815;2825;;3499;176;3;26;1;400;3,54;3,204762
14838;2825;;8714;176;3;26;1;360;8,78;7,948534
11390;2829;;6672;176;3;26;1;500;6,73;6,092669
11290;3046;;17722;126;3;26;3;300;17,85;16,191735
5756;3048;;9617;126;3;26;1;100;9,69;8,762667
11287;3048;;5895;126;3;26;1;100;5,95;5,442465
25633;3048;;23307;126;3;26;2;200;23,5;21,22755
5751;3050;;58038;126;3;26;2;200;60,16;55,028352
5752;3051;;9617;126;3;26;1;100;9,69;8,762667
11291;3051;;11813;126;3;26;2;200;11,9;10,767715
19318;3053;;12926;126;3;26;1;100;13,02;11,773986
5753;3058;;7835;126;3;26;1;100;7,9;7,18821
11293;3058;;5895;126;3;26;1;100;5,95;5,380585
7741;3104;;89567;383;3;26;1;30;99,58;99,58
12986;3104;;96367;390;3;26;1;40;109,28;109,28
20711;3104;;81357;390;3;26;1;20;88,38;88,38
20711;3104;;110965;390;3;26;1;30;132,57;132,57
22578;3104;;175835;391;3;26;1;90;301,32;301,32
19655;3333;;5799;126;3;26;1;200;5,85;5,350995
9943;3340;;40613;126;3;26;7;1428;41,3;37,33697
10516;3342;;7438;126;3;26;1;200;7,5;6,82425
17990;3342;;15489;126;3;26;2;400;15,6;14,10708
22277;3484;;10424;323;3;26;1;1;10,5;10,5
13739;3595;;426;345;3;26;1;4;0,44;0,405284
13816;3595;;12866;345;3;26;1;4;12,96;11,937456
13822;3595;;32039;345;3;26;1;4;32,4;29,84364
21653;3596;;35234;345;3;26;1;1;35,72;31,769368
21655;3596;;35234;345;3;26;1;1;35,72;31,769368
21633;3598;;131217;345;3;26;1;2;171,38;152,425372
17786;3615;;64253;345;3;26;1;2;67,24;60,805132
13763;3644;;118290;345;3;26;1;4;145,64;134,149004
16096;3685;;8505;19;3;26;2;86;8,571;7,809356
18437;3685;;8694;19;3;26;1;60;8,76;7,921668
;3688;;11763;19;3;26;3;90;11,85;10,6808
16095;3688;;94023;19;3;26;21;790;105,883;96,011669
21040;4014;;11348;192;3;26;1;90;11,43;10,336149
16451;4067;;46737;325;3;26;1;30;47,76;43,2228
24215;4074;;75584;325;3;26;1;63;81,018;73,264577
24517;4076;;168162;325;3;26;1;180;273,24;273,24
23513;4166;;23248;365;3;26;4;80;23,44;21,149912
;4168;;2519;310;3;26;1;3;2,55;2,305965
6328;4274;;51346;373;3;26;2;80;52,76;52,76
20129;4278;;7001;379;3;26;1;50;7,06;7,06
20048;4282;;8753;385;3;26;2;100;8,82;8,82
20056;4282;;8135;385;3;26;1;1;8,2;8,2
13150;4283;;19895;386;3;26;1;200;20,05;20,05
6751;4288;;11674;299;3;26;2;2;11,76;11,76
15982;4288;;49900;394;3;26;1;60;51,18;51,18
19875;4288;;2469;394;3;26;1;1;2,5;2,5
20045;4288;;21017;394;3;26;1;30;21,18;21,18
22155;4288;;61578;394;3;26;2;120;64,16;64,16
20096;4289;;57176;396;3;26;1;30;59,2;59,2
20195;4333;;19570;65;3;26;1;2;19,72;17,943228
18079;4399;;7021;57;3;26;1;1;7,08;6,402444
4445;4556;;29401;299;3;26;2;30;29,7;29,7
4452;4564;;9527;299;3;26;1;10;9,6;9,6
4454;4567;;29890;299;3;26;1;10;30,2;30,2
5231;5155;;79847;299;3;26;2;40;86,4;86,4
5236;5160;;53036;299;3;26;3;60;54,6;54,6
5225;5161;;35502;299;3;26;1;10;36,0;36,0
4731;5339;;4853;57;3;26;1;1;4,9;4,43107
23525;5367;;30236;363;3;26;1;10;30,55;30,55
5262;5737;;33864;368;3;26;2;16;34,28;30,930844
23472;5737;;14456;368;3;26;1;5;14,56;13,137488
15909;5785;;3024;129;3;26;1;50;3,06;2,767158
;5898;;84991;184;3;26;16;1036;93,24;84,403116
;5908;;9028;189;3;26;17;588;9,097;8,226287
;63;15;2345;120;3;26;1;60;2,376;2,148617
;77;18;55389;54;3;26;2;120;57,2;51,6659
;114;30;3559;140;3;26;6;24;3,6;3,25746
19651;118;32;10036;186;3;26;1;90;10,11;9,142473
;124;34;94622;153;3;26;7;256;106,752;96,733159
;125;34;1361;153;3;26;1;56;1,381;1,248838
;132;35;184873;62;3;26;1;84;338,55;306,150765
;140;39;7775;201;3;26;9;392;7,84;7,123984
;141;39;7438;201;3;26;6;280;7,5;6,79845
;170;52;3781;3;3;26;1;84;3,822;3,477638
20905;178;58;13106;55;3;26;4;308;13,2;11,93868
;182;59;1990;36;3;26;1;28;2,02;1,826686
;189;61;28592;78;3;26;16;770;28,875;26,149043
;192;61;24429;78;3;26;11;784;24,64;22,362824
;194;61;4356;78;3;26;2;56;4,4;3,98046
;197;63;10844;43;3;26;9;364;10,92;9,889068
;201;63;23796;43;3;26;18;840;24,0;21,75648
;210;70;1085;100;3;26;1;100;1,1;0,99473
;211;70;5051;100;3;26;5;500;5,1;4,61193
;213;70;546;100;3;26;1;15;0,56;0,506408
;215;70;4873;100;3;26;4;400;4,92;4,449156
;217;70;17383;100;3;26;22;360;17,508;15,836267
;226;72;9139;168;3;26;3;84;9,21;8,328603
;231;75;168264;49;3;26;5;288;273,6;247,67412
;232;75;236403;49;3;26;12;756;718,2;652,9103
;250;81;12080;75;3;26;1;28;12,17;11,005331
;278;83;95119;185;3;26;2;112;107,48;97,742312
;290;86;32391;50;3;26;44;1764;32,76;29,745248
;291;86;36194;50;3;26;33;1512;36,72;33,289196
19352;291;86;3083;50;3;26;1;56;3,12;2,838888
;296;89;1085;37;3;26;2;56;1,1;0,995115
;299;89;7607;37;3;26;8;364;7,67;6,938754
;309;92;4714;52;3;26;6;196;4,76;4,313036
;311;92;28518;52;3;26;23;1008;28,8;26,14176
;313;92;43349;52;3;26;34;1260;44,17;40,082133
;315;92;10185;52;3;26;4;168;10,26;9,283419
;331;96;2129;163;3;26;1;56;2,16;1,9548
;343;100;4574;104;3;26;2;14;4,62;4,21905
;345;102;2904;204;3;26;4;204;2,938;2,658204
21565;354;105;102551;58;3;26;6;7;118,65;107,30706
6963;356;105;50597;58;3;26;6;7;51,94;47,148164
6964;360;105;16057;58;3;26;1;1;16,17;14,713083
21566;366;105;7805;58;3;26;1;1;7,87;7,160913
21568;366;105;15370;58;3;26;2;2;15,48;13,998564
6966;367;105;7338;58;3;26;2;2;7,4;6,69182
21567;367;105;7805;58;3;26;1;1;7,87;7,12235
;368;105;4971;225;3;26;2;2;5,02;4,553642
5874;368;105;2598;225;3;26;1;1;2,63;2,378309
;353;106;56682;58;3;26;2;2;58,64;58,64
10481;353;106;29029;58;3;26;1;1;29,32;29,32
;374;108;16385;31;3;26;25;924;16,5;14,94905
;375;108;1123;31;3;26;1;56;1,14;1,030902
;391;117;42995;248;3;26;1;100;43,8;43,8
;393;117;13046;248;3;26;1;30;13,14;13,14
;397;119;5789;229;3;26;1;300;5,84;5,313816
;398;119;3789;229;3;26;1;1;3,83;3,503684
;403;122;39773;85;3;26;6;462;40,425;36,560003
;404;122;18492;85;3;26;5;378;18,63;16,916661
;418;124;3113;242;3;26;1;100;3,15;2,848545
;425;124;18836;242;3;26;4;260;18,98;17,170257
5927;428;124;3153;242;3;26;1;100;3,19;2,88695
;422;127;43814;242;3;26;5;210;44,66;40,386038
10735;422;127;6323;242;3;26;1;30;6,38;5,769434
;406;128;2359;221;3;26;1;10;2,39;2,174661
5956;406;128;2359;221;3;26;1;10;2,39;2,16295
;434;131;5867;52;3;26;2;140;5,922;5,421828
;435;131;36103;52;3;26;4;144;36,623;33,194373
5991;435;131;14143;52;3;26;1;56;14,243;12,959706
;441;136;89229;212;3;26;3;21;99,12;90,076008
;446;138;9342;17;3;26;1;32;9,413;8,518765
;447;138;793;17;3;26;1;28;0,807;0,72977
;450;140;2687;37;3;26;2;112;2,72;2,467312
;453;140;6981;37;3;26;7;308;7,04;6,373696
;454;140;26689;37;3;26;30;1232;26,93;24,471079
;455;140;2219;37;3;26;3;84;2,25;2,020575
;458;140;12299;37;3;26;11;588;12,39;11,219027
;459;140;4455;37;3;26;4;140;4,5;4,10139
;477;144;3719;212;3;26;2;10;3,76;3,400168
;475;145;36392;212;3;26;2;20;36,92;33,312916
23464;475;145;9159;212;3;26;1;5;9,23;8,346689
;488;150;14150;58;3;26;1;1;14,25;12,886275
6447;492;150;19035;58;3;26;2;2;19,18;17,344474
9260;494;150;17584;58;3;26;1;1;17,71;16,114329
;490;151;152361;58;3;26;7;8;224,0;204,1284
24978;490;151;129594;58;3;26;6;6;168,0;151,8636
24980;499;151;54304;58;3;26;2;2;56,0;50,7976
;505;152;1250;32;3;26;1;28;1,27;1,148461
6459;512;155;41860;87;3;26;3;12;42,6;42,6
6460;513;155;21947;87;3;26;1;4;22,12;22,12
6461;516;155;135599;87;3;26;7;28;181,02;181,02
25352;520;155;31260;87;3;26;2;8;31,6;31,6
6462;523;155;21611;87;3;26;3;11;21,78;21,78
;543;167;55937;245;3;26;3;300;57,8;52,565632
21951;547;170;10028;186;3;26;1;56;10,102;9,011994
20783;131;176;25131;2;3;26;11;6500;25,35;22,922055
20784;131;176;5799;2;3;26;3;1500;5,85;5,290155
;581;188;10624;41;3;26;6;280;10,7;9,725444
;582;188;7617;41;3;26;1;28;7,68;6,988032
;583;188;3203;41;3;26;1;56;3,24;2,948076
;584;188;13622;41;3;26;5;196;13,72;12,42248
;585;188;9329;41;3;26;7;329;9,4;8,50134
;601;192;1360;90;3;26;1;56;1,38;1,255662
25137;601;192;3409;90;3;26;2;140;3,45;3,14157
25144;605;192;10325;90;3;26;2;112;10,4;9,46712
;606;192;8867;90;3;26;2;196;8,936;8,166612
25141;606;192;12674;90;3;26;3;280;12,767;11,586307
25145;608;192;25377;90;3;26;1;140;25,6;23,17056
25143;609;192;32266;90;3;26;4;364;32,63;29,625028
;611;193;126192;131;3;26;4;396;161,014;146,187864
;613;194;24953;66;3;26;1;900;25,17;22,761231
;614;194;16239;66;3;26;4;408;16,354;14,87632
;616;195;30480;216;3;26;8;110;30,8;27,96528
26359;616;195;3143;216;3;26;1;20;3,18;2,893482
6673;622;197;7428;216;3;26;1;10;7,49;6,851852
;623;197;14297;216;3;26;1;90;14,4;13,10256
13221;629;198;11554;176;3;26;1;540;11,64;10,381716
;632;200;3123;37;3;26;1;112;3,16;2,857588
;654;205;1035;101;3;26;1;20;1,05;0,949515
;657;205;1123;101;3;26;1;14;1,14;1,030902
;677;213;27856;37;3;26;2;56;28,12;25,513276
;678;213;78645;37;3;26;2;84;84,87;76,747941
;682;214;14061;62;3;26;16;582;14,161;12,810817
;696;221;7378;207;3;26;6;60;7,44;7,44
;739;231;13800;62;3;26;5;750;13,9;12,56977
;741;231;7538;62;3;26;6;280;7,6;6,91144
;747;232;69734;75;3;26;3;280;73,8;66,94398
;794;252;1630;111;3;26;1;28;1,652;1,49506
;799;254;5945;80;3;26;5;140;6,0;5,4294
;800;254;49705;80;3;26;29;984;50,958;46,161362
;801;254;6642;80;3;26;5;140;6,7;6,053852
;5121;255;1793;69;3;26;2;400;1,82;1,660386
;811;257;23996;104;3;26;14;172;24,202;21,903034
;821;262;39606;90;3;26;3;344;40,248;36,748109
;840;270;33345;90;3;26;1;112;33,746;30,870841
;842;270;31454;90;3;26;3;112;31,796;29,198267
;846;271;3859;89;3;26;2;112;3,9;3,52677
;848;272;43421;50;3;26;31;1068;44,246;40,034394
;850;274;4356;257;3;26;5;100;4,4;3,977336
;859;274;5160;147;3;26;1;1;5,21;4,740579
18847;932;299;15489;254;3;26;2;500;15,6;14,11254
;865;277;5629;34;3;26;1;28;5,68;5,168232
;871;279;1161;100;3;26;1;15;1,179;1,06617
;878;280;11030;92;3;26;1;224;11,11;10,108989
16776;879;280;4908;92;3;26;1;84;4,956;4,498561
;880;280;15368;92;3;26;1;224;15,478;14,083432
23603;885;281;11636;92;3;26;2;168;11,722;10,797134
;891;282;15907;86;3;26;2;200;16,02;14,4981
;893;282;133715;86;3;26;41;3740;176,901;160,402374
7150;893;282;27464;86;3;26;2;336;27,72;25,067196
;894;282;14724;86;3;26;4;444;14,83;13,47351
15789;894;282;5985;86;3;26;1;100;6,04;5,461972
;896;282;161317;86;3;26;71;8008;250,665;227,09155
;897;282;116051;86;3;26;8;1020;141,514;128,113714
;898;282;20512;86;3;26;2;324;20,671;18,857311
;899;282;54289;86;3;26;28;2212;55,985;50,715445
8736;901;284;22945;249;3;26;2;189;23,13;21,076827
9365;937;301;6931;183;3;26;1;30;6,99;6,99
;944;302;1589;68;3;26;1;200;1,61;1,455923
;908;287;10006;86;3;26;5;420;10,08;9,130464
;962;303;13510;201;3;26;2;126;13,608;12,305715
25225;971;304;21940;186;3;26;4;45;22,113;19,961686
21127;975;304;19452;186;3;26;2;40;19,6;17,83404
10763;1000;304;4770;186;3;26;1;56;4,816;4,355109
;1017;304;24034;186;3;26;4;202;24,24;22,032216
10767;1017;304;22591;186;3;26;3;206;22,77;20,482941
6490;995;305;3580;186;3;26;1;56;3,621;3,312491
