ID_AMP_NM;ID_VMP_NM;ID_VTM_NM;ID_INTERVAL_COST;ID_BNF;ID_PRACTICE;ID_TIME;TOTAL_ITEMS;TOTAL_QUANTITY;GROSS_COST;ACTUAL_COST
;3322;704;6194;90;4;16;2,0;140,0;6,25;5,58
;3323;704;4216;90;4;16;2,0;112,0;4,26;3,81
;3324;704;5945;90;4;16;3,0;280,0;6,0;5,37
16029;3324;704;85613;90;4;16;2,0;224,0;94,12;84,25
;3326;704;14793;90;4;16;10,0;647,0;14,9;13,36
16032;3326;704;89925;90;4;16;2,0;140,0;100,05;89,55
;3327;704;28597;90;4;16;1,0;112,0;28,88;25,85
;3370;706;75366;8;4;16;51,0;2660,0;80,75;72,3
;3371;706;18856;8;4;16;7,0;280,0;19,0;17,0
;3372;706;173414;8;4;16;168,0;7434,0;292,05;261,55
;3373;706;50215;8;4;16;9,0;448,0;51,52;46,14
26952;3373;706;11703;8;4;16;1,0;60,0;11,79;10,55
;3381;709;61629;212;4;16;27,0;114,0;64,22;64,22
26724;3381;709;36900;212;4;16;2,0;9,0;37,44;37,44
;3382;709;102685;212;4;16;5,0;420,0;118,86;106,26
18404;3382;709;8425;212;4;16;1,0;30,0;8,49;7,6
;3380;710;4316;212;4;16;2,0;6,0;4,36;4,36
;3387;713;37221;200;4;16;3,0;146,0;37,77;33,8
;3389;713;44570;200;4;16;4,0;178,0;45,45;40,64
5285;3389;713;59114;200;4;16;1,0;30,0;61,36;54,92
;3392;714;32196;43;4;16;8,0;224,0;32,56;29,14
;3393;714;14030;43;4;16;2,0;84,0;14,13;12,65
;3394;715;13582;168;4;16;3,0;168,0;13,68;12,27
21313;3396;716;70937;168;4;16;1,0;1,0;75,24;67,35
;3398;717;11614;90;4;16;2,0;600,0;11,7;11,7
;3400;717;21789;90;4;16;2,0;240,0;21,96;19,63
15842;3400;717;208251;90;4;16;3,0;292,0;463,99;463,99
;3402;717;10335;90;4;16;4,0;296,0;10,41;9,32
;3404;717;2449;90;4;16;1,0;60,0;2,48;2,22
15844;3404;717;181040;90;4;16;3,0;392,0;322,22;322,22
;3407;717;3959;90;4;16;1,0;56,0;4,0;3,66
15847;3407;717;181676;90;4;16;3,0;232,0;324,88;324,88
;3416;720;13016;62;4;16;2,0;90,0;13,11;11,73
;3425;722;92669;111;4;16;1,0;56,0;103,94;93,03
;3431;725;5150;152;4;16;1,0;1,0;5,2;4,65
;3435;726;176108;130;4;16;84,0;5392,0;302,34;270,69
;3438;726;207499;130;4;16;79,0;4418,0;459,16;411,41
;3440;726;173209;130;4;16;85,0;5228,0;291,27;260,99
;3457;727;29498;280;4;16;2,0;60,0;29,8;26,67
;3464;727;209281;279;4;16;14,0;195,0;470,6;421,23
13260;3451;732;72442;279;4;16;4,0;50,0;77,09;70,75
;3462;733;4146;24;4;16;1,0;20,0;4,19;4,19
26774;3462;733;6234;24;4;16;1,0;30,0;6,29;6,29
9417;3453;735;4455;280;4;16;2,0;10,0;4,5;4,03
;3495;736;138467;22;4;16;3,0;140,0;187,8;168,1
7974;3495;736;70836;22;4;16;1,0;56,0;75,12;67,24
;3498;737;213435;127;4;16;11,0;420,0;498,9;447,06
8870;3507;742;16235;238;4;16;2,0;1500,0;16,35;14,63
;3510;742;5220;238;4;16;1,0;500,0;5,27;4,72
19577;3510;742;15827;238;4;16;2,0;900,0;15,94;14,27
19582;3510;742;20917;238;4;16;4,0;2000,0;21,08;18,87
19587;3510;742;67987;238;4;16;12,0;5850,0;71,7;64,18
19603;3511;742;5220;238;4;16;1,0;150,0;5,27;4,72
6828;3512;742;5699;238;4;16;1,0;500,0;5,75;5,15
;3228;744;76055;238;4;16;13,0;7000,0;81,62;73,06
8874;3228;744;30928;238;4;16;4,0;1200,0;31,26;27,98
8876;3228;744;114877;238;4;16;23,0;11700,0;139,39;124,83
;3516;747;156319;127;4;16;3,0;6,0;235,44;235,44
9397;3518;748;101133;82;4;16;2,0;56,0;116,48;116,48
;3519;748;60398;82;4;16;1,0;28,0;62,82;62,82
;3521;748;120786;82;4;16;2,0;56,0;150,36;150,36
;3524;749;76418;41;4;16;52,0;3024,0;82,08;73,49
;3525;749;13394;41;4;16;11,0;532,0;13,49;12,09
;3527;749;71101;41;4;16;44,0;2576,0;75,44;67,54
;3528;749;27817;41;4;16;21,0;1092,0;28,08;25,14
;3529;749;122724;41;4;16;1,0;150,0;154,11;137,54
;3526;750;11912;41;4;16;2,0;140,0;12,0;10,74
21106;3530;751;23756;77;4;16;8,0;868,0;23,96;21,44
;3531;751;10365;77;4;16;1,0;12,0;10,44;9,34
21107;3532;751;13414;77;4;16;4,0;336,0;13,51;12,13
;3541;755;24252;78;4;16;1,0;112,0;24,46;21,89
;3546;757;32525;10;4;16;17,0;1050,0;32,9;29,48
;3552;760;55227;62;4;16;48,0;2086,0;57,02;51,14
;3553;760;15717;62;4;16;6,0;820,0;15,83;14,16
;3554;761;95488;73;4;16;14,0;504,0;108,0;96,85
;3558;762;14853;72;4;16;1,0;60,0;14,96;13,39
;3562;763;62531;41;4;16;30,0;1792,0;65,28;58,45
;3565;763;10325;41;4;16;8,0;364,0;10,4;9,3
;3567;763;48162;41;4;16;32,0;1624,0;49,3;44,14
;3561;764;3006;41;4;16;2,0;56,0;3,04;2,72
;3593;769;200801;102;4;16;31,0;2156,0;418,88;375,06
16800;3690;772;90061;179;4;16;1,0;112,0;100,24;89,72
19406;5358;780;20284;176;4;16;2,0;1200,0;20,44;18,3
25211;5358;780;179964;176;4;16;9,0;13725,0;317,81;282,94
;3720;784;107524;3;4;16;25,0;2392,0;126,78;113,57
;3721;784;27424;3;4;16;4,0;240,0;27,68;24,78
;3728;787;5955;149;4;16;1,0;1,0;6,01;5,38
8481;3728;787;5955;149;4;16;1,0;1,0;6,01;5,38
;3734;788;40739;198;4;16;4,0;200,0;41,43;37,08
;3737;790;19372;167;4;16;1,0;30,0;19,52;17,47
;3738;791;208767;72;4;16;13,0;911,0;467,34;418,56
6919;3738;791;15281;72;4;16;1,0;30,0;15,39;13,78
;3739;792;4176;198;4;16;2,0;116,0;4,22;3,77
;3740;792;1813;198;4;16;1,0;60,0;1,84;1,65
;3744;794;23385;99;4;16;16,0;504,0;23,58;21,22
;3745;794;226129;99;4;16;6,0;550,0;603,35;603,35
;3748;794;35639;99;4;16;26,0;728,0;36,14;32,48
9265;3748;794;65740;99;4;16;1,0;28,0;69,01;61,59
17947;3775;807;131408;13;4;16;2,0;240,0;171,8;153,78
20770;3779;807;151408;13;4;16;3,0;360,0;221,34;197,93
20771;3780;807;39378;13;4;16;1,0;28,0;40,01;35,81
;3786;807;103200;13;4;16;2,0;28,0;119,68;107,13
5334;3788;807;203289;13;4;16;5,0;1326,0;433,32;433,32
22135;3791;807;87805;13;4;16;1,0;300,0;97,14;86,95
20774;3792;807;179826;13;4;16;5,0;1032,0;317,24;283,96
5336;3794;807;156268;13;4;16;2,0;360,0;235,29;235,29
;3798;810;16919;127;4;16;2,0;112,0;17,04;15,25
;3801;810;97998;127;4;16;11,0;1176,0;111,72;100,14
;3803;810;184742;127;4;16;95,0;11684,0;338,0;302,6
11326;3803;810;5709;127;4;16;2,0;168,0;5,76;5,16
;3805;810;19055;127;4;16;2,0;168,0;19,2;17,42
11330;3805;810;31652;127;4;16;3,0;280,0;32,0;28,64
;3806;810;6603;127;4;16;6,0;336,0;6,66;5,96
;3817;813;204921;204;4;16;26,0;2136,0;443,22;396,73
17902;3819;814;58932;200;4;16;1,0;4,0;61,16;61,16
17904;3825;814;63396;200;4;16;1,0;4,0;66,28;66,28
;3831;814;45304;200;4;16;31,0;744,0;46,23;46,23
17906;3832;814;67690;200;4;16;1,0;4,0;71,36;71,36
8440;3851;817;5689;206;4;16;1,0;70,0;5,74;5,14
9632;3858;821;30509;82;4;16;2,0;37,0;30,83;30,83
16937;3858;821;5559;82;4;16;1,0;7,0;5,61;5,61
;3859;821;5439;82;4;16;1,0;30,0;5,49;5,49
9633;3861;821;103399;82;4;16;3,0;120,0;120,0;120,0
16938;3861;821;55865;82;4;16;2,0;60,0;57,72;57,72
7708;3863;821;36282;82;4;16;1,0;30,0;36,81;36,81
9634;3864;821;93410;82;4;16;2,0;90,0;105,0;105,0
7709;3865;821;130480;82;4;16;3,0;120,0;169,8;169,8
;3870;821;6005;82;4;16;1,0;60,0;6,06;6,06
8477;3879;824;98483;199;4;16;3,0;33,0;112,44;100,65
;3885;826;3409;85;4;16;3,0;140,0;3,45;3,09
;3891;827;10923;37;4;16;4,0;308,0;11,0;9,86
;3894;828;44123;256;4;16;4,0;115,0;44,98;40,32
21984;3894;828;26127;256;4;16;2,0;110,0;26,36;23,93
;3899;828;33309;110;4;16;3,0;112,0;33,71;30,17
;3906;832;6283;257;4;16;2,0;200,0;6,34;5,67
;3908;832;14456;257;4;16;6,0;240,0;14,56;13,03
;3909;832;7676;257;4;16;1,0;60,0;7,74;6,93
;3911;832;13970;230;4;16;4,0;125,0;14,07;12,59
;3914;833;136434;91;4;16;2,0;8,0;183,0;183,0
;3929;836;25950;102;4;16;1,0;56,0;26,18;23,43
;3930;836;19925;102;4;16;1,0;56,0;20,08;17,97
;3934;837;59114;38;4;16;1,0;120,0;61,36;54,92
;3937;838;28715;154;4;16;1,0;30,0;29,0;25,96
;3938;838;219569;154;4;16;14,0;564,0;545,2;488,72
5948;3938;838;52617;154;4;16;1,0;56,0;54,13;48,45
;3939;839;2697;81;4;16;2,0;58,0;2,73;2,47
;3940;839;56556;81;4;16;14,0;546,0;58,5;52,42
;3943;839;41282;81;4;16;26,0;840,0;42,0;37,72
;3944;839;1775;81;4;16;1,0;28,0;1,8;1,62
;3945;839;95488;81;4;16;30,0;1008,0;108,0;96,96
;3947;841;19690;62;4;16;2,0;86,0;19,84;17,76
;3950;843;11853;82;4;16;1,0;60,0;11,94;11,94
;3951;843;54375;82;4;16;2,0;120,0;56,08;56,08
;3953;845;3599;242;4;16;2,0;60,0;3,64;3,26
;3954;845;15489;242;4;16;4,0;260,0;15,6;13,96
9382;3955;845;4316;242;4;16;1,0;30,0;4,36;3,9
;3958;845;88245;225;4;16;45,0;47,0;97,76;87,6
18563;3958;845;30402;225;4;16;2,0;4,0;30,72;27,5
;3959;846;69518;60;4;16;26,0;1204,0;73,53;65,81
;3960;846;1330;60;4;16;1,0;28,0;1,35;1,21
;3961;846;21631;60;4;16;5,0;140,0;21,8;19,49
;3962;846;7985;60;4;16;3,0;140,0;8,05;7,21
23613;3962;846;25467;60;4;16;1,0;28,0;25,69;23,0
;3968;848;20638;87;4;16;4,0;240,0;20,8;20,8
16730;3968;848;15489;87;4;16;2,0;180,0;15,6;15,6
22786;3969;848;2628;87;4;16;1,0;28,0;2,66;2,66
;3972;848;9031;87;4;16;1,0;60,0;9,1;9,1
16731;3972;848;9031;87;4;16;1,0;60,0;9,1;9,1
;3980;848;12379;87;4;16;1,0;60,0;12,47;12,47
;3982;848;3253;87;4;16;1,0;60,0;3,29;3,29
;3985;848;47550;87;4;16;2,0;120,0;48,64;48,64
19892;3989;848;13136;87;4;16;6,0;700,0;13,23;11,84
;4006;852;3006;39;4;16;1,0;56,0;3,04;2,72
;4019;854;5210;256;4;16;1,0;15,0;5,26;4,71
;4020;854;12628;227;4;16;3,0;9,0;12,72;11,39
5773;4020;854;4196;227;4;16;1,0;3,0;4,24;3,8
6760;4023;855;45154;163;4;16;1,0;56,0;46,07;46,07
;4025;855;14080;163;4;16;1,0;112,0;14,18;12,69
6763;4025;855;84173;163;4;16;1,0;56,0;92,13;92,13
18498;4026;856;177905;163;4;16;1,0;384,0;309,5;309,5
18475;4041;868;2100;210;4;16;1,0;10,0;2,13;1,91
;4044;869;41610;198;4;16;11,0;812,0;42,34;37,92
;4045;869;10155;198;4;16;7,0;308,0;10,23;9,16
;4049;869;197795;198;4;16;60,0;3208,0;402,15;359,99
;4050;869;115492;198;4;16;68,0;3122,0;140,49;125,78
;4053;871;22945;89;4;16;1,0;6,0;23,13;20,7
;4059;873;182197;37;4;16;9,0;336,0;327,12;327,12
;4060;873;21492;37;4;16;14,0;493,0;21,66;19,42
;4061;874;11358;210;4;16;4,0;20,0;11,44;10,24
;4093;878;8891;227;4;16;4,0;60,0;8,96;8,04
18559;4093;878;8891;227;4;16;4,0;60,0;8,96;8,02
18860;4097;880;29538;217;4;16;1,0;10,0;29,84;26,71
;4105;883;19670;44;4;16;6,0;580,0;19,82;17,74
;4106;883;24272;44;4;16;6,0;360,0;24,48;22,0
12976;4106;883;14534;44;4;16;1,0;60,0;14,64;13,1
;5899;885;233461;184;4;16;7,0;716,0;680,97;608,77
;4115;886;74575;97;4;16;2,0;56,0;79,76;71,39
;4116;886;23826;97;4;16;1,0;36,0;24,03;21,51
;4118;886;35849;97;4;16;2,0;39,0;36,36;32,55
;4120;886;57733;97;4;16;2,0;42,0;59,82;53,9
;4121;886;20579;97;4;16;1,0;14,0;20,74;18,56
;4123;886;9477;97;4;16;1,0;105,0;9,55;8,55
;4123;886;4256;97;4;16;1,0;50,0;4,3;3,85
;4126;886;72069;97;4;16;5,0;717,0;76,63;68,59
8113;4139;888;9707;43;4;16;2,0;56,0;9,78;8,86
4572;4140;888;81857;43;4;16;9,0;364,0;89,05;79,71
;4142;888;10624;43;4;16;2,0;168,0;10,7;9,57
4574;4144;888;17928;43;4;16;2,0;56,0;18,06;16,17
;4149;890;14010;72;4;16;11,0;380,0;14,11;12,66
;4155;891;198314;112;4;16;31,0;788,0;405,03;362,75
;4156;891;40329;112;4;16;2,0;56,0;41,0;36,32
19028;4172;894;6244;149;4;16;2,0;252,0;6,3;5,64
;4173;894;47687;134;4;16;13,0;642,0;48,79;43,66
;4182;898;33495;115;4;16;15,0;450,0;33,9;30,36
19542;4181;899;2589;257;4;16;1,0;30,0;2,62;2,35
9907;4195;902;2139;207;4;16;1,0;5,0;2,17;1,94
;4199;903;8614;75;4;16;1,0;56,0;8,68;7,86
;4202;903;7428;75;4;16;5,0;196,0;7,49;6,75
;4206;903;1310;75;4;16;1,0;28,0;1,33;1,19
;4207;903;1910;75;4;16;2,0;56,0;1,94;1,76
;4210;903;3629;75;4;16;1,0;28,0;3,67;3,29
;4213;903;2777;75;4;16;1,0;28,0;2,81;2,51
;4215;903;5829;75;4;16;6,0;168,0;5,88;5,31
;4216;903;1862;75;4;16;2,0;58,0;1,89;1,69
6644;4219;905;9866;223;4;16;7,0;70,0;9,94;8,9
;4221;906;21729;41;4;16;1,0;56,0;21,9;19,55
;4229;906;34556;41;4;16;1,0;56,0;35,0;31,33
;4231;911;4634;210;4;16;1,0;5,0;4,68;4,19
19668;4231;911;4634;210;4;16;1,0;5,0;4,68;4,19
;4232;912;12767;13;4;16;1,0;10,0;12,86;11,51
;4234;913;84805;8;4;16;7,0;336,0;93,0;83,24
16629;4234;913;7685;8;4;16;1,0;28,0;7,75;6,94
;4235;913;22571;8;4;16;14,0;700,0;22,75;20,38
;4237;913;31555;8;4;16;4,0;77,0;31,9;28,55
;4238;913;218019;8;4;16;338,0;16212,0;532,68;477,06
;4241;913;83894;8;4;16;18,0;868,0;91,76;82,2
;4245;914;24963;85;4;16;1,0;7,0;25,18;25,18
;4248;914;28419;85;4;16;9,0;276,0;28,7;25,74
;4264;916;33299;83;4;16;2,0;168,0;33,7;30,24
;4292;920;16959;73;4;16;1,0;60,0;17,08;15,29
;4297;921;47844;90;4;16;1,0;250,0;48,96;43,82
;4298;922;9418;45;4;16;1,0;56,0;9,49;8,5
;4304;924;7915;154;4;16;7,0;392,0;7,98;7,15
;4309;924;65607;154;4;16;2,0;150,0;68,85;61,63
;4310;924;11753;154;4;16;6,0;448,0;11,84;10,6
;4314;925;24824;87;4;16;1,0;56,0;25,04;25,04
16562;4314;925;90006;87;4;16;10,0;448,0;100,16;100,16
16564;4318;925;37563;87;4;16;3,0;112,0;38,12;38,12
16565;4321;925;161236;87;4;16;7,0;560,0;250,4;250,4
16567;4325;925;90022;87;4;16;2,0;112,0;100,18;100,18
;4328;925;101583;87;4;16;12,0;574,0;117,16;117,16
20188;4328;925;5669;87;4;16;1,0;28,0;5,72;5,72
22844;4328;925;6801;87;4;16;1,0;56,0;6,86;6,86
;4329;925;24824;87;4;16;1,0;56,0;25,04;25,04
16568;4329;925;73360;87;4;16;7,0;350,0;78,25;78,25
;4312;926;41591;87;4;16;1,0;56,0;42,32;42,32
;4327;926;41591;87;4;16;1,0;56,0;42,32;42,32
;4338;927;8981;102;4;16;2,0;256,0;9,05;8,16
;4354;931;13206;8;4;16;7,0;392,0;13,3;11,91
;4355;931;37593;8;4;16;19,0;980,0;38,15;34,17
;4359;932;2459;86;4;16;4,0;400,0;2,49;2,23
6528;4365;932;4514;86;4;16;1,0;24,0;4,56;4,08
;4367;932;7985;86;4;16;2,0;700,0;8,05;7,27
;4368;932;74575;86;4;16;11,0;7820,0;79,76;71,56
;4377;932;17908;86;4;16;6,0;620,0;18,04;16,15
;4378;932;25585;86;4;16;4,0;274,0;25,81;23,1
;4380;932;169006;86;4;16;114,0;12788,0;276,2;247,73
;4383;932;46961;86;4;16;1,0;300,0;48,0;42,96
;4370;933;116812;86;4;16;13,0;1438,0;142,9;127,91
;4371;933;6762;86;4;16;1,0;56,0;6,82;6,1
22763;4393;941;28149;80;4;16;1,0;56,0;28,42;25,44
;4395;941;15092;80;4;16;4,0;300,0;15,2;13,61
22764;4395;941;55084;80;4;16;2,0;112,0;56,86;50,89
;4408;946;13980;3;4;16;2,0;168,0;14,08;12,6
18128;4408;946;6981;3;4;16;1,0;84,0;7,04;6,3
;4409;946;103311;3;4;16;10,0;984,0;119,85;107,25
;4429;950;31066;41;4;16;2,0;150,0;31,4;28,11
;4430;952;28851;41;4;16;18,0;892,0;29,14;26,12
;4433;952;68212;41;4;16;35,0;2018,0;71,97;64,42
;4436;952;49939;41;4;16;23,0;1164,0;51,22;45,95
;4451;954;14813;259;4;16;1,0;60,0;14,92;13,35
;4463;959;3569;90;4;16;2,0;128,0;3,61;3,61
;4464;959;42302;90;4;16;1,0;200,0;43,07;43,07
;4467;963;119186;100;4;16;5,0;1000,0;147,3;131,85
;4469;963;36752;100;4;16;14,0;1004,0;37,29;33,42
;4470;963;81047;100;4;16;3,0;600,0;87,96;78,96
;4471;963;31690;100;4;16;1,0;200,0;32,04;28,68
;4478;967;91400;90;4;16;1,0;200,0;102,1;91,39
;4485;968;1460;68;4;16;1,0;300,0;1,48;1,33
;4488;968;2319;68;4;16;2,0;350,0;2,35;2,1
;4506;975;1133;127;4;16;1,0;28,0;1,15;1,03
;4508;975;19452;127;4;16;7,0;392,0;19,6;17,55
;4516;980;41880;206;4;16;12,0;1240,0;42,62;38,3
;4521;982;51499;100;4;16;9,0;98,0;52,92;47,37
;4522;983;5051;89;4;16;2,0;84,0;5,1;4,57
;4524;983;27268;89;4;16;8,0;448,0;27,52;24,63
;4530;985;17702;251;4;16;1,0;5,0;17,83;15,96
20968;4554;987;4574;256;4;16;1,0;20,0;4,62;4,14
16273;4569;989;1900;216;4;16;1,0;15,0;1,93;1,73
15813;4576;994;7885;173;4;16;1,0;500,0;7,95;7,12
8330;4579;995;3371;155;4;16;1,0;6,0;3,41;3,05
9314;4578;996;3469;155;4;16;1,0;12,0;3,51;3,14
13134;4591;1000;11514;299;4;16;2,0;40,0;11,6;11,6
;4593;1001;158705;92;4;16;1,0;56,0;242,59;217,14
;4595;1001;4744;92;4;16;2,0;84,0;4,79;4,29
18134;4598;1001;32128;92;4;16;1,0;30,0;32,49;29,08
18132;4603;1001;11159;92;4;16;1,0;30,0;11,24;10,06
;4604;1002;86351;50;4;16;2,0;56,0;95,12;85,14
;4606;1003;10245;52;4;16;8,0;336,0;10,32;9,25
;4607;1003;14317;52;4;16;8,0;392,0;14,42;12,91
;4608;1003;30918;52;4;16;15,0;700,0;31,25;28,01
;4609;1004;6403;40;4;16;1,0;112,0;6,46;5,78
;4614;1005;64271;133;4;16;23,0;2478,0;67,26;60,27
;4619;1005;138150;14;4;16;1,0;14,0;187,0;167,38
;4621;1005;29498;133;4;16;14,0;707,0;29,8;26,67
;4622;1005;71232;133;4;16;3,0;43,0;75,61;67,68
;4623;1005;65133;133;4;16;42,0;2223,0;68,27;61,12
21030;4625;1005;7219;209;4;16;1,0;20,0;7,28;6,52
;4626;1005;1970;209;4;16;1,0;10,0;2,0;1,79
;4630;1007;206171;90;4;16;7,0;392,0;450,8;403,51
;4631;1007;258805;90;4;16;20,0;1064,0;1223,6;1095,53
;4632;1007;163404;90;4;16;4,0;224,0;257,6;232,84
;4634;1007;140652;90;4;16;3,0;168,0;193,2;173,62
;4635;1007;239194;90;4;16;12,0;658,0;756,7;682,69
16710;4635;1007;61784;90;4;16;1,0;56,0;64,4;57,64
;4636;1007;194789;90;4;16;5,0;336,0;386,4;345,87
;4637;1007;206171;90;4;16;7,0;392,0;450,8;404,94
;4638;1007;261417;90;4;16;21,0;1165,0;1339,75;1200,24
16713;4638;1007;61784;90;4;16;1,0;56,0;64,4;57,64
;4639;1008;31710;90;4;16;1,0;28,0;32,06;28,7
;4643;1009;131718;85;4;16;12,0;200,0;172,52;154,42
6428;4643;1009;7259;85;4;16;1,0;16,0;7,32;6,55
;4644;1009;21007;85;4;16;12,0;624,0;21,17;18,95
;4648;1010;99654;93;4;16;4,0;280,0;114,2;102,95
;4654;1011;50504;134;4;16;2,0;60,0;51,84;46,4
8312;4654;1011;50504;134;4;16;2,0;60,0;51,84;46,33
;4666;1014;103544;75;4;16;2,0;1200,0;120,24;107,31
;4668;1015;5649;62;4;16;1,0;200,0;5,7;5,1
;4669;1015;13226;62;4;16;6,0;252,0;13,32;11,92
20875;4669;1015;5866;62;4;16;3,0;112,0;5,92;5,3
;4670;1015;44464;62;4;16;15,0;546,0;45,34;40,63
20876;4670;1015;2299;62;4;16;1,0;28,0;2,33;2,08
;4674;1017;11872;36;4;16;2,0;146,0;11,96;10,77
8701;4679;1020;24242;154;4;16;1,0;28,0;24,45;21,89
;4684;1022;25191;37;4;16;15,0;924,0;25,41;22,74
;4686;1022;24193;37;4;16;4,0;140,0;24,4;21,84
;4688;1022;42937;37;4;16;26,0;1512,0;43,74;39,15
;4692;1022;201228;37;4;16;59,0;2383,0;421,28;377,6
;4698;1026;38118;22;4;16;1,0;28,0;38,69;34,63
;4699;1026;102800;22;4;16;2,0;56,0;119,04;106,55
;4703;1027;2169;70;4;16;1,0;140,0;2,2;1,97
;4706;1027;17761;70;4;16;12,0;330,0;17,89;16,01
;4714;1033;25673;184;4;16;2,0;56,0;25,9;23,18
;4716;1033;55581;184;4;16;1,0;180,0;57,41;51,39
;4718;1035;7180;75;4;16;8,0;273,0;7,24;6,58
;4720;1035;54795;75;4;16;1,0;30,0;56,55;50,62
;4721;1035;6065;75;4;16;4,0;174,0;6,12;5,47
;4722;1035;51366;75;4;16;1,0;28,0;52,78;47,24
6201;4722;1035;22896;75;4;16;1,0;28,0;23,08;20,66
;4723;1035;2159;75;4;16;2,0;58,0;2,19;1,95
;4724;1035;27051;75;4;16;22,0;1590,0;27,3;24,44
;4726;1035;4455;75;4;16;2,0;88,0;4,5;4,03
6203;4727;1035;118024;75;4;16;2,0;88,0;145,13;145,13
;4733;1037;1440;41;4;16;1,0;28,0;1,46;1,31
;4734;1037;3759;41;4;16;2,0;56,0;3,8;3,4
;4737;1040;55865;123;4;16;25,0;1036,0;57,72;51,69
;4738;1040;42462;123;4;16;17,0;644,0;43,24;38,7
;4739;1043;2747;8;4;16;1,0;56,0;2,78;2,49
;4740;1043;10424;8;4;16;3,0;168,0;10,5;9,4
;4750;1048;29518;41;4;16;14,0;588,0;29,82;26,7
;4751;1048;10634;41;4;16;5,0;196,0;10,71;9,65
;4752;1048;80549;41;4;16;42,0;2328,0;87,3;78,18
;4753;1048;2289;41;4;16;1,0;56,0;2,32;2,08
;4754;1048;77273;41;4;16;27,0;1428,0;83,13;74,42
;4757;1048;71259;41;4;16;42,0;2097,0;75,64;67,7
;4758;1048;1970;41;4;16;1,0;56,0;2,0;1,79
;4760;1049;56434;5;4;16;45,0;2894,0;58,36;52,27
;4763;1049;20264;5;4;16;10,0;498,0;20,42;18,28
;4766;1049;31604;5;4;16;4,0;1500,0;31,95;28,6
;4770;1051;4236;92;4;16;2,0;56,0;4,28;3,83
9280;4771;1052;28100;81;4;16;1,0;90,0;28,37;25,39
;4797;1060;55946;108;4;16;1,0;56,0;57,81;51,75
;4798;1063;78096;106;4;16;1,0;50,0;84,17;75,34
;4849;1066;21084;140;4;16;21,0;100,0;21,25;19,03
;4852;1067;12807;75;4;16;7,0;344,0;12,9;11,6
;4856;1067;2159;75;4;16;3,0;98,0;2,19;1,96
;4859;1067;1380;75;4;16;1,0;56,0;1,4;1,25
;4862;1067;23659;75;4;16;1,0;28,0;23,86;21,14
21935;4862;1067;16345;75;4;16;2,0;56,0;16,46;14,91
;4863;1067;26593;75;4;16;20,0;706,0;26,83;24,07
21926;4864;1067;222618;76;4;16;1,0;4,0;571,04;571,04
;4865;1067;6264;75;4;16;2,0;56,0;6,32;5,66
;4868;1069;49188;49;4;16;1,0;28,0;50,4;45,11
;4870;1069;176122;49;4;16;5,0;168,0;302,4;270,55
;4874;1070;5529;99;4;16;1,0;56,0;5,58;4,99
;4876;1070;123658;99;4;16;2,0;60,0;155,94;140,28
;4878;1070;29724;99;4;16;1,0;30,0;30,03;27,2
;4879;1071;158058;89;4;16;8,0;54,0;240,66;215,41
16874;4879;1071;26503;89;4;16;1,0;6,0;26,74;23,93
;4881;1071;2807;89;4;16;1,0;6,0;2,84;2,54
;4885;1074;54941;92;4;16;1,0;84,0;56,71;50,76
;4886;1074;112690;92;4;16;3,0;236,0;135,5;121,29
21607;4888;1074;71249;92;4;16;1,0;56,0;75,63;75,63
;4894;1074;41388;92;4;16;1,0;28,0;42,11;37,69
;4895;1075;243960;52;4;16;25,0;1288,0;829,38;742,97
;4896;1075;212790;52;4;16;11,0;532,0;494,38;442,52
;4898;1075;135270;52;4;16;6,0;280,0;180,3;161,29
;4902;1076;105604;92;4;16;1,0;28,0;123,6;123,6
;4903;1076;120569;92;4;16;1,0;28,0;149,93;149,93
;4904;1076;175468;92;4;16;2,0;56,0;299,86;299,86
;4910;1082;83740;41;4;16;1,0;56,0;91,56;81,96
9578;4912;1082;83740;41;4;16;1,0;56,0;91,56;81,96
;4915;1084;138948;53;4;16;22,0;6000,0;189,0;169,24
22093;4915;1084;54931;53;4;16;6,0;9,0;56,7;50,75
;4919;1084;191414;53;4;16;197,0;246,0;369,0;330,32
22094;4919;1084;1440;53;4;16;1,0;1,0;1,46;1,31
26260;4919;1084;1480;53;4;16;1,0;1,0;1,5;1,36
;4922;1084;17068;53;4;16;4,0;180,0;17,19;15,42
;4923;1084;62117;53;4;16;12,0;18,0;64,8;58,0
9263;4923;1084;128532;53;4;16;22,0;25,0;165,75;148,38
26262;4923;1084;52495;53;4;16;12,0;15,0;54,0;48,34
;4929;1084;18955;53;4;16;1,0;100,0;19,1;17,1
;4921;1085;23896;56;4;16;1,0;60,0;24,1;21,57
;4944;1086;3519;251;4;16;1,0;10,0;3,56;3,19
;4946;1086;21492;251;4;16;3,0;36,0;21,66;19,39
26282;4946;1086;3569;251;4;16;1,0;6,0;3,61;3,23
;412;1087;20045;242;4;16;2,0;200,0;20,2;18,08
8812;412;1087;58428;242;4;16;4,0;600,0;60,6;54,19
8813;413;1087;6303;242;4;16;2,0;60,0;6,36;5,69
;4937;1088;8871;251;4;16;3,0;24,0;8,94;8,0
5864;4937;1088;3352;251;4;16;1,0;5,0;3,39;3,03
22097;4937;1088;5905;251;4;16;2,0;16,0;5,96;5,33
;4939;1088;3380;251;4;16;2,0;20,0;3,42;3,06
;4941;1089;14277;206;4;16;2,0;250,0;14,38;12,87
