ID_AMP_NM;ID_VMP_NM;ID_VTM_NM;ID_INTERVAL_COST;ID_BNF;ID_PRACTICE;ID_TIME;TOTAL_ITEMS;TOTAL_QUANTITY;GROSS_COST;ACTUAL_COST
;584;188;38419;41;4;5;8,0;364,0;39,0;34,9
;585;188;23013;41;4;5;10,0;560,0;23,2;20,76
;592;190;34947;206;4;5;2,0;90,0;35,42;31,69
;596;191;7318;41;4;5;2,0;112,0;7,38;6,6
;597;191;203698;41;4;5;2,0;400,0;435,76;389,92
25137;601;192;11644;90;4;5;4,0;476,0;11,73;10,5
25144;605;192;28324;90;4;5;4,0;308,0;28,6;25,59
25141;606;192;12677;90;4;5;2,0;280,0;12,77;11,42
25145;608;192;20323;90;4;5;1,0;112,0;20,48;18,33
;610;193;164985;131;4;5;1,0;120,0;262,62;234,99
;611;193;216573;131;4;5;7,0;596,0;521,56;467,13
;614;194;115648;66;4;5;11,0;1324,0;140,79;126,04
;616;195;75283;216;4;5;17,0;288,0;80,64;72,2
5319;616;195;26405;216;4;5;6,0;90,0;26,64;23,85
16673;616;195;1490;216;4;5;1,0;10,0;1,51;1,35
26359;616;195;6303;216;4;5;4,0;40,0;6,36;5,7
26356;617;195;16147;216;4;5;2,0;90,0;16,26;14,55
6673;622;197;57821;216;4;5;5,0;80,0;59,92;53,86
19855;622;197;29657;216;4;5;3,0;40,0;29,96;26,98
;623;197;83466;216;4;5;6,0;570,0;91,2;81,61
6797;623;197;13662;216;4;5;2,0;86,0;13,76;12,3
;626;197;5945;216;4;5;2,0;60,0;6,0;5,37
20238;627;197;7428;216;4;5;1,0;10,0;7,49;6,7
13221;629;198;75724;176;4;5;10,0;29,0;81,2;72,65
;632;200;2169;37;4;5;1,0;56,0;2,2;1,97
;633;200;1250;37;4;5;1,0;28,0;1,27;1,14
;652;205;10076;101;4;5;4,0;500,0;10,15;9,08
;653;205;5350;101;4;5;3,0;112,0;5,4;4,85
;654;205;2129;101;4;5;1,0;28,0;2,16;1,93
;655;205;7695;101;4;5;3,0;400,0;7,76;6,94
;656;205;9229;101;4;5;5,0;126,0;9,3;8,32
;675;212;8614;198;4;5;4,0;240,0;8,68;7,77
;676;212;13552;198;4;5;4,0;210,0;13,65;12,21
6756;677;213;21084;37;4;5;1,0;30,0;21,25;19,01
;678;213;19680;37;4;5;1,0;14,0;19,83;17,74
;682;214;129223;62;4;5;141,0;5635,0;167,17;149,63
;683;214;37428;62;4;5;21,0;4340,0;37,98;34,01
;696;221;30673;207;4;5;25,0;250,0;31,0;31,0
;699;221;19650;207;4;5;10,0;44,0;19,8;17,72
6881;699;221;1065;207;4;5;1,0;4,0;1,08;0,97
;705;222;9827;73;4;5;1,0;20,0;9,9;8,86
;709;223;1240;232;4;5;1,0;50,0;1,26;1,13
;719;223;30987;232;4;5;7,0;2700,0;31,32;28,05
8146;719;223;2409;232;4;5;1,0;300,0;2,44;2,18
;739;231;43702;62;4;5;14,0;2550,0;44,54;39,85
20938;739;231;2589;62;4;5;1,0;150,0;2,62;2,34
;740;231;2589;62;4;5;1,0;150,0;2,62;2,34
;741;231;23346;62;4;5;17,0;794,0;23,54;21,11
20939;741;231;896;62;4;5;2,0;112,0;0,91;0,82
;742;232;6095;75;4;5;1,0;84,0;6,15;5,5
;744;232;6065;75;4;5;1,0;84,0;6,12;5,48
;747;232;19055;75;4;5;4,0;280,0;19,2;17,18
;772;243;4416;45;4;5;1,0;56,0;4,46;3,99
21190;782;247;40671;24;4;5;4,0;120,0;41,36;37,19
25654;782;247;33436;24;4;5;8,0;240,0;33,84;30,28
21191;786;247;5031;24;4;5;1,0;12,0;5,08;5,08
25655;786;247;11378;24;4;5;5,0;72,0;11,46;10,25
;783;248;11674;24;4;5;4,0;120,0;11,76;10,52
22267;783;248;2906;24;4;5;1,0;30,0;2,94;2,63
;785;248;21907;24;4;5;7,0;192,0;22,08;19,75
22268;785;248;1360;24;4;5;1,0;12,0;1,38;1,23
;794;252;3083;111;4;5;2,0;38,0;3,12;2,79
;797;252;22266;111;4;5;9,0;220,0;22,44;20,08
;799;254;54860;80;4;5;42,0;1865,0;56,62;50,71
;800;254;174378;80;4;5;182,0;9100,0;295,75;264,75
;801;254;19985;80;4;5;14,0;532,0;20,14;18,02
;5118;255;1470;69;4;5;2,0;300,0;1,49;1,33
;5119;255;1990;69;4;5;2,0;400,0;2,02;1,81
;5121;255;3163;69;4;5;4,0;800,0;3,2;2,86
;805;257;12777;104;4;5;3,0;210,0;12,87;11,52
15920;805;257;8971;104;4;5;1,0;100,0;9,04;8,09
;807;257;1530;104;4;5;1,0;14,0;1,55;1,39
;808;257;6313;104;4;5;1,0;70,0;6,37;5,7
;809;257;20005;104;4;5;2,0;21,0;20,16;18,04
;811;257;72219;104;4;5;29,0;412,0;76,81;68,73
;818;259;21552;147;4;5;2,0;80,0;21,72;19,44
;824;263;8005;242;4;5;3,0;90,0;8,07;7,22
;825;263;2657;242;4;5;1,0;30,0;2,69;2,41
8680;825;263;7646;242;4;5;2,0;86,0;7,71;6,9
8683;826;263;10345;242;4;5;1,0;100,0;10,42;9,32
;831;265;83540;242;4;5;14,0;615,0;91,29;81,69
9857;831;265;25258;242;4;5;6,0;460,0;25,48;22,86
;832;265;3679;242;4;5;2,0;60,0;3,72;3,33
9854;832;265;5390;242;4;5;1,0;100,0;5,44;4,87
;835;269;5749;78;4;5;2,0;116,0;5,8;5,21
;836;269;8235;78;4;5;3,0;140,0;8,3;7,43
;837;269;3999;78;4;5;1,0;56,0;4,04;3,61
;840;270;42823;90;4;5;2,0;160,0;43,62;39,3
;842;270;92836;90;4;5;7,0;424,0;104,18;93,29
;843;270;66149;90;4;5;1,0;150,0;69,5;62,19
;846;271;30653;89;4;5;5,0;508,0;30,98;27,72
8854;846;271;7547;89;4;5;1,0;122,0;7,61;6,81
;848;272;119596;50;4;5;62,0;2528,0;148,07;132,61
;849;273;140963;72;4;5;3,0;42,0;193,98;173,58
;850;274;63319;257;4;5;30,0;1150,0;66,19;59,27
;855;274;17375;147;4;5;5,0;30,0;17,5;15,67
;858;274;12827;147;4;5;4,0;4,0;12,92;11,56
6589;858;274;13900;147;4;5;2,0;7,0;14,0;12,53
;859;274;64672;147;4;5;13,0;13,0;67,73;60,6
;932;299;39098;254;4;5;7,0;1375,0;39,71;35,57
18847;932;299;79375;254;4;5;14,0;3175,0;85,81;76,79
4862;933;299;4475;254;4;5;1,0;250,0;4,52;4,04
;865;277;15569;34;4;5;3,0;196,0;15,68;14,03
;870;279;5885;100;4;5;3,0;300,0;5,94;5,32
;871;279;7209;100;4;5;3,0;57,0;7,27;6,51
;872;279;9926;100;4;5;2,0;200,0;10,0;8,99
;873;279;7100;100;4;5;2,0;400,0;7,16;6,41
;876;279;48263;100;4;5;17,0;393,0;49,41;44,19
;878;280;21749;92;4;5;4,0;442,0;21,92;19,62
;879;280;5847;92;4;5;1,0;100,0;5,9;5,28
;880;280;48580;92;4;5;4,0;720,0;49,75;44,52
16772;880;280;17564;92;4;5;2,0;256,0;17,69;15,97
;881;280;32236;92;4;5;2,0;312,0;32,6;29,3
;882;280;14198;92;4;5;3,0;112,0;14,3;12,86
16777;882;280;56317;92;4;5;5,0;456,0;58,23;52,17
16774;883;280;11693;92;4;5;1,0;100,0;11,78;10,54
;884;281;8604;92;4;5;1,0;100,0;8,67;7,76
;885;281;15519;92;4;5;1,0;224,0;15,63;13,99
;891;282;6473;86;4;5;2,0;90,0;6,53;5,84
;892;282;40566;86;4;5;5,0;500,0;41,25;36,97
;893;282;241815;86;4;5;103,0;8304,0;795,52;712,77
;894;282;52673;86;4;5;13,0;1608,0;54,19;48,56
25471;894;282;9447;86;4;5;1,0;120,0;9,52;8,51
;895;282;47871;86;4;5;3,0;548,0;48,99;43,76
;896;282;238727;86;4;5;182,0;16194,0;749,88;671,44
;897;282;40299;86;4;5;4,0;292,0;40,97;36,66
;898;282;53528;86;4;5;10,0;706,0;55,14;49,44
;899;282;123854;86;4;5;62,0;4597,0;156,3;139,99
18003;899;282;4096;86;4;5;1,0;24,0;4,14;3,7
;901;284;59177;249;4;5;6,0;714,0;61,43;54,96
8736;901;284;7646;249;4;5;1,0;63,0;7,71;6,9
25928;937;301;3034;183;4;5;3,0;86,0;3,07;2,75
;943;302;3639;68;4;5;2,0;400,0;3,68;3,3
;944;302;1609;68;4;5;1,0;200,0;1,63;1,46
;946;302;18078;87;4;5;6,0;418,0;18,21;16,3
;908;287;41137;86;4;5;14,0;1280,0;41,85;37,57
;910;288;8305;100;4;5;3,0;96,0;8,37;7,48
;962;303;37271;201;4;5;3,0;152,0;37,82;33,92
;970;304;5799;186;4;5;1,0;10,0;5,85;5,23
;980;304;33670;186;4;5;1,0;30,0;34,08;30,49
;990;304;26405;186;4;5;1,0;60,0;26,64;23,84
;1017;304;78994;186;4;5;10,0;711,0;85,32;76,42
10767;1017;304;44257;186;4;5;8,0;376,0;45,12;40,43
;982;305;15251;186;4;5;2,0;200,0;15,36;13,74
6496;982;305;2119;186;4;5;1,0;28,0;2,15;1,94
;983;305;1460;186;4;5;1,0;56,0;1,48;1,33
4622;983;305;8045;186;4;5;4,0;308,0;8,11;7,28
;995;305;36224;186;4;5;7,0;520,0;36,75;32,87
6495;995;305;26088;186;4;5;6,0;372,0;26,32;23,6
;996;305;7368;186;4;5;1,0;100,0;7,43;6,65
;997;305;93997;186;4;5;22,0;1624,0;105,85;94,79
4625;997;305;18591;186;4;5;4,0;280,0;18,73;16,83
4624;997;305;10873;186;4;5;2,0;168,0;10,95;9,81
18565;997;305;102971;186;4;5;27,0;1972,0;119,31;106,9
;998;305;5935;186;4;5;1,0;56,0;5,99;5,41
;1020;306;87065;52;4;5;1,0;180,0;96,1;96,1
21045;1072;310;3539;134;4;5;1,0;84,0;3,58;3,2
;1077;310;1320;134;4;5;1,0;28,0;1,34;1,2
;920;295;6184;37;4;5;1,0;84,0;6,24;5,58
;924;297;2737;107;4;5;1,0;28,0;2,77;2,48
;1139;313;13602;241;4;5;4,0;260,0;13,7;12,31
9860;1139;313;22866;241;4;5;7,0;420,0;23,05;20,63
;1142;314;14396;170;4;5;1,0;5,0;14,5;12,97
;1143;314;69972;170;4;5;7,0;412,0;74,08;66,32
;1144;315;65643;85;4;5;20,0;782,0;68,89;61,7
;1159;324;160546;49;4;5;4,0;292,0;248,2;222,47
;1160;324;86411;49;4;5;1,0;112,0;95,2;85,18
;1177;328;136408;127;4;5;3,0;140,0;182,95;163,7
;1184;331;23248;109;4;5;1,0;28,0;23,44;23,44
;1222;342;5390;62;4;5;3,0;120,0;5,44;4,87
;1227;343;8355;138;4;5;1,0;30,0;8,42;7,53
;1234;344;44019;149;4;5;19,0;1484,0;44,87;40,14
6815;1234;344;184601;149;4;5;24,0;2968,0;337,43;302,12
6816;1234;344;17375;149;4;5;2,0;420,0;17,5;15,8
;1236;345;9866;209;4;5;5,0;35,0;9,94;8,89
16875;1236;345;2807;209;4;5;1,0;10,0;2,84;2,54
;1242;345;76636;133;4;5;2,0;84,0;82,34;73,68
;1248;345;230762;133;4;5;4,0;336,0;650,04;581,66
;1235;346;10664;209;4;5;1,0;10,0;10,74;9,61
;1264;352;15390;87;4;5;1,0;56,0;15,5;15,5
;1268;352;22543;87;4;5;1,0;10,0;22,72;22,72
;1269;353;1480;73;4;5;2,0;42,0;1,5;1,33
;1274;353;48377;73;4;5;72,0;1651,0;49,53;44,37
;1277;353;48403;73;4;5;52,0;1595,0;49,56;44,41
;1278;353;5799;73;4;5;1,0;5,0;5,85;5,26
;1288;360;22345;206;4;5;4,0;400,0;22,52;20,15
26443;1288;360;16771;206;4;5;3,0;300,0;16,89;15,17
26449;1289;360;3599;198;4;5;1,0;10,0;3,64;3,26
;1295;360;36617;198;4;5;5,0;105,0;37,15;33,24
;1300;360;34414;198;4;5;2,0;140,0;34,85;31,18
24275;1303;360;19005;252;4;5;1,0;25,0;19,15;17,1
;1305;360;83909;198;4;5;9,0;706,0;91,78;82,14
;1309;360;23061;198;4;5;2,0;84,0;23,25;20,8
;1313;364;1765;206;4;5;1,0;60,0;1,79;1,6
18821;1320;366;9329;242;4;5;1,0;30,0;9,4;8,41
;1321;367;55167;29;4;5;12,0;476,0;56,95;50,99
;1322;367;9856;29;4;5;1,0;88,0;9,93;8,89
;1324;367;5300;29;4;5;1,0;60,0;5,35;4,79
;1325;367;49632;29;4;5;13,0;448,0;50,88;45,58
;1328;368;16225;87;4;5;3,0;344,0;16,34;14,62
8352;1331;368;5150;87;4;5;1,0;56,0;5,2;4,65
8353;1332;368;8594;87;4;5;1,0;56,0;8,66;7,75
4649;1340;369;18266;43;4;5;2,0;70,0;18,4;16,46
25233;1340;369;55389;43;4;5;4,0;448,0;57,2;51,18
24145;1341;369;30869;43;4;5;2,0;112,0;31,2;27,92
24146;1343;369;24389;43;4;5;1,0;84,0;24,6;22,01
24147;1344;369;16880;43;4;5;1,0;56,0;17,0;15,21
8782;1346;369;5985;43;4;5;1,0;56,0;6,04;5,4
4651;1348;369;8435;43;4;5;1,0;56,0;8,5;7,61
;1352;372;866;239;4;5;1,0;100,0;0,88;0,79
21870;1361;377;50651;273;4;5;8,0;8,0;52,0;52,0
20863;1365;379;29871;50;4;5;1,0;180,0;30,18;27,01
;1364;380;8135;50;4;5;1,0;50,0;8,2;7,34
;1381;386;11070;17;4;5;2,0;160,0;11,15;9,97
8787;1381;386;11644;17;4;5;3,0;168,0;11,73;10,51
;1385;386;1920;223;4;5;1,0;10,0;1,95;1,74
26515;1385;386;1920;223;4;5;1,0;10,0;1,95;1,75
;1387;387;43722;85;4;5;17,0;1020,0;44,56;39,82
;1389;388;33864;99;4;5;4,0;112,0;34,28;30,44
;1390;388;44221;99;4;5;26,0;784,0;45,08;40,42
;1393;388;7438;99;4;5;5,0;168,0;7,5;6,75
;1398;390;23975;212;4;5;1,0;60,0;24,18;21,64
;1401;392;7041;78;4;5;2,0;140,0;7,1;6,35
;1402;392;12469;78;4;5;5,0;224,0;12,56;11,24
;1405;393;118332;40;4;5;12,0;816,0;145,71;130,38
;1406;393;14140;40;4;5;5,0;448,0;14,24;12,74
;1407;393;146292;40;4;5;11,0;582,0;207,44;185,83
;1411;395;93078;102;4;5;42,0;862,0;104,53;93,58
;1414;395;31613;102;4;5;1,0;56,0;31,96;28,6
;1415;395;2847;102;4;5;1,0;56,0;2,88;2,58
;1424;399;38916;154;4;5;2,0;112,0;39,52;35,36
;1425;399;126172;81;4;5;10,0;480,0;160,97;144,31
;1426;399;9219;154;4;5;1,0;28,0;9,29;8,31
;1427;399;184062;81;4;5;24,0;896,0;335,04;300,07
8317;1427;399;27464;81;4;5;1,0;28,0;27,72;25,7
;1428;400;228821;135;4;5;34,0;1294,0;629,75;563,79
5690;1428;400;42995;135;4;5;3,0;90,0;43,8;39,19
;1440;404;55093;254;4;5;1,0;60,0;56,87;50,89
;1442;405;62378;52;4;5;2,0;128,0;65,1;58,51
19620;1442;405;95367;52;4;5;2,0;212,0;107,82;96,47
;1575;406;64474;89;4;5;2,0;18,0;67,5;60,4
;1576;406;44143;89;4;5;1,0;12,0;45,0;40,27
;242;410;32867;238;4;5;7,0;3500,0;33,25;29,79
;1584;411;2010;238;4;5;1,0;500,0;2,04;1,83
9586;1587;412;71546;238;4;5;15,0;4500,0;75,99;68,0
12827;1587;412;4843;238;4;5;1,0;500,0;4,89;4,38
;1588;413;4853;41;4;5;3,0;140,0;4,9;4,38
;1592;413;7617;41;4;5;2,0;224,0;7,68;6,87
;1590;414;57839;41;4;5;2,0;84,0;59,94;53,63
;1596;415;225738;48;4;5;4,0;60,0;599,46;599,46
;1599;415;150194;48;4;5;4,0;72,0;217,94;217,94
;1600;415;101984;48;4;5;2,0;30,0;117,78;117,78
;1602;416;16047;92;4;5;1,0;84,0;16,16;14,46
;1611;420;86870;33;4;5;3,0;196,0;95,83;85,75
;1642;429;22266;104;4;5;1,0;112,0;22,44;20,08
9644;1642;429;64319;104;4;5;2,0;336,0;67,32;60,24
;1643;429;60034;104;4;5;13,0;1092,0;62,4;55,82
;3245;430;7408;248;4;5;1,0;30,0;7,47;6,68
;1644;432;90055;248;4;5;9,0;390,0;100,23;89,69
26886;1644;432;30519;248;4;5;4,0;120,0;30,84;27,6
;1646;433;25467;104;4;5;6,0;700,0;25,69;22,99
;1652;434;40109;104;4;5;1,0;224,0;40,77;36,48
;1654;435;24301;80;4;5;13,0;532,0;24,51;21,93
;1655;435;6503;80;4;5;3,0;112,0;6,56;5,87
;1657;435;1075;80;4;5;1,0;28,0;1,09;0,98
;1662;437;83885;8;4;5;12,0;700,0;91,75;82,15
18869;1662;437;53851;8;4;5;2,0;84,0;55,5;49,66
;1664;437;188032;8;4;5;44,0;2128,0;352,64;315,67
18870;1664;437;121200;8;4;5;3,0;168,0;151,14;135,24
;1666;438;28518;134;4;5;1,0;480,0;28,8;25,77
9792;1668;438;13226;134;4;5;1,0;16,0;13,32;12,37
;1669;438;203527;146;4;5;24,0;624,0;434,72;389,12
25909;1669;438;85067;146;4;5;6,0;134,0;93,35;83,53
9371;1674;438;20085;134;4;5;4,0;336,0;20,24;18,11
26970;1674;438;6831;134;4;5;1,0;84,0;6,89;6,17
9881;1676;438;20363;134;4;5;1,0;48,0;20,52;18,36
9372;1678;438;5011;134;4;5;1,0;84,0;5,06;4,53
26971;1678;438;6831;134;4;5;1,0;84,0;6,89;6,17
9373;1680;438;10305;134;4;5;1,0;16,0;10,38;9,38
9882;1685;438;11554;134;4;5;1,0;24,0;11,64;10,42
9795;1687;438;6363;134;4;5;1,0;8,0;6,42;5,89
6986;1691;438;14020;134;4;5;2,0;112,0;14,12;12,63
21213;1691;438;7239;134;4;5;1,0;84,0;7,3;6,53
6987;1694;438;10504;134;4;5;1,0;84,0;10,58;9,47
21214;1694;438;7239;134;4;5;1,0;84,0;7,3;6,53
9977;1671;440;69322;134;4;5;2,0;252,0;73,29;65,58
9967;1683;441;84714;134;4;5;1,0;24,0;92,88;83,11
;1684;444;36685;134;4;5;1,0;24,0;37,22;33,3
9884;1684;444;73165;134;4;5;1,0;48,0;78,0;69,79
;1672;445;26167;134;4;5;2,0;168,0;26,4;23,62
15926;1672;445;108018;134;4;5;9,0;812,0;127,6;114,15
15925;1677;445;33873;134;4;5;2,0;252,0;34,29;30,68
;1697;447;17673;146;4;5;2,0;60,0;17,8;15,93
26779;1714;453;194919;148;4;5;19,0;1659,0;387,1;346,67
;1716;456;9329;148;4;5;3,0;210,0;9,4;8,41
17989;1716;456;154235;148;4;5;53,0;5124,0;229,36;205,25
16557;1711;459;3789;148;4;5;3,0;105,0;3,83;3,43
16558;1717;459;16482;148;4;5;3,0;315,0;16,6;14,85
6897;1721;460;79460;148;4;5;9,0;756,0;85,92;76,88
;1724;461;8375;90;4;5;1,0;400,0;8,44;7,55
;1727;463;129074;149;4;5;2,0;2,0;166,86;149,31
;1729;464;41253;198;4;5;2,0;84,0;41,97;37,55
;1730;464;144948;198;4;5;6,0;284,0;203,97;182,52
;1731;464;136705;198;4;5;6,0;224,0;183,68;164,36
5289;1731;464;45019;198;4;5;1,0;56,0;45,92;41,09
;1736;469;63089;168;4;5;3,0;206,0;65,92;59,09
;1747;471;257793;52;4;5;24,0;1260,0;1183,95;1059,2
9924;1747;471;51213;52;4;5;1,0;56,0;52,62;47,08
;1750;472;122452;120;4;5;1,0;21,0;153,56;153,56
;1756;474;88019;201;4;5;2,0;112,0;97,44;87,19
;1759;476;82992;43;4;5;8,0;448,0;90,56;81,03
6632;1759;476;55865;43;4;5;6,0;336,0;57,72;51,91
;1761;476;37310;43;4;5;3,0;168,0;37,86;33,88
6633;1761;476;65046;43;4;5;8,0;336,0;68,16;61,08
;1763;476;71377;43;4;5;11,0;504,0;75,78;67,89
6634;1763;476;155220;43;4;5;34,0;1680,0;232,2;208,07
;1762;477;31905;41;4;5;1,0;56,0;32,26;28,87
;1766;479;33059;52;4;5;2,0;140,0;33,45;29,93
;1767;479;16245;52;4;5;1,0;56,0;16,36;14,64
16219;1768;479;42707;52;4;5;1,0;56,0;43,5;38,92
;1777;481;12499;87;4;5;1,0;5,0;12,59;12,59
9064;1777;481;24963;87;4;5;1,0;10,0;25,18;25,18
17949;1777;481;29814;87;4;5;3,0;20,0;30,12;30,12
;1782;481;17858;87;4;5;1,0;5,0;17,99;17,99
9065;1782;481;35483;87;4;5;1,0;10,0;35,98;35,98
17950;1782;481;61970;87;4;5;4,0;30,0;64,62;64,62
;1791;481;64319;87;4;5;2,0;10,0;67,32;67,32
9066;1791;481;112173;87;4;5;3,0;20,0;134,64;134,64
17952;1791;481;75184;87;4;5;2,0;20,0;80,52;80,52
9067;1795;481;138535;87;4;5;2,0;20,0;187,96;187,96
;1801;484;11110;169;4;5;2,0;600,0;11,19;10,01
;1805;484;57115;169;4;5;35,0;2538,0;59,13;53,05
10848;1805;484;636;169;4;5;1,0;28,0;0,65;0,59
;1810;487;84341;169;4;5;18,0;848,0;92,37;82,96
25290;1814;490;25557;154;4;5;1,0;28,0;25,78;23,07
;1815;490;92112;154;4;5;4,0;112,0;103,12;92,27
;1816;491;53493;62;4;5;16,0;656,0;55,1;49,36
;1817;491;150569;62;4;5;39,0;1830,0;218,99;195,95
;1823;493;6025;135;4;5;3,0;134,0;6,08;5,44
;1833;497;6732;100;4;5;1,0;120,0;6,79;6,08
;1834;497;161294;100;4;5;7,0;1000,0;250,6;224,24
;1835;497;2827;100;4;5;2,0;56,0;2,86;2,56
;1837;497;29910;100;4;5;1,0;100,0;30,22;27,04
;1838;497;73813;100;4;5;31,0;908,0;78,8;70,52
;1840;498;58965;113;4;5;9,0;68,0;61,2;54,74
;1841;498;12030;113;4;5;1,0;14,0;12,12;10,84
;1843;498;1872;113;4;5;1,0;14,0;1,9;1,7
;1845;499;148010;132;4;5;3,0;212,0;212,0;212,0
12183;1848;500;16265;242;4;5;1,0;2,0;16,38;14,66
25005;1852;503;2677;242;4;5;1,0;28,0;2,71;2,42
25008;1853;503;9607;242;4;5;2,0;100,0;9,68;8,66
;1869;511;62986;252;4;5;2,0;80,0;65,8;58,88
;1872;513;145509;80;4;5;103,0;6102,0;205,44;184,02
;1878;513;60118;80;4;5;4,0;150,0;62,5;55,93
8475;1881;514;88130;76;4;5;1,0;5,0;97,59;87,32
8472;1884;514;5031;76;4;5;1,0;2,0;5,08;4,54
10158;1885;515;6662;81;4;5;4,0;140,0;6,72;6,01
8305;1898;519;4196;242;4;5;1,0;30,0;4,24;3,79
;1904;519;35639;58;4;5;1,0;1,0;36,14;32,34
;1906;519;25753;225;4;5;2,0;56,0;25,98;23,25
10091;1906;519;12896;225;4;5;1,0;28,0;12,99;11,62
;1912;519;145766;225;4;5;29,0;32,0;206,08;184,58
5649;1912;519;19173;225;4;5;3,0;3,0;19,32;17,29
;1917;519;41782;58;4;5;1,0;2,0;42,52;38,05
10096;1917;519;21094;58;4;5;1,0;1,0;21,26;19,02
;1922;519;171819;225;4;5;26,0;26,0;286,26;256,38
18562;1922;519;23916;225;4;5;3,0;450,0;24,12;21,58
9070;1920;520;119560;225;4;5;10,0;1200,0;148,0;132,49
;1899;521;27739;58;4;5;1,0;120,0;28,0;25,05
;1902;521;83403;58;4;5;2,0;240,0;91,12;91,12
;1900;522;221372;58;4;5;13,0;16,0;560,0;501,4
22743;1900;522;34556;58;4;5;1,0;1,0;35,0;30,98
;1903;522;269790;58;4;5;29,0;34,0;2022,32;1809,57
22745;1903;522;174813;58;4;5;3,0;5,0;297,4;266,11
;1909;522;35502;58;4;5;2,0;2,0;36,0;32,21
22746;1909;522;35502;58;4;5;2,0;2,0;36,0;32,21
;1914;522;107037;58;4;5;7,0;7,0;126,0;112,74
22742;1914;522;107037;58;4;5;4,0;7,0;126,0;112,74
;1916;522;194537;58;4;5;10,0;11,0;385,0;344,5
22744;1916;522;201002;58;4;5;11,0;12,0;420,0;376,27
;1918;522;222843;58;4;5;11,0;14,0;572,88;513,25
22747;1918;522;182248;58;4;5;5,0;8,0;327,36;293,58
21741;1913;524;43185;58;4;5;2,0;60,0;44,0;39,37
;1948;527;19660;170;4;5;7,0;658,0;19,81;17,74
;1949;527;52265;170;4;5;47,0;1636,0;53,75;48,22
;1973;539;32954;89;4;5;2,0;12,0;33,34;29,83
;1975;541;44211;32;4;5;45,0;1558,0;45,07;40,36
;1978;541;70475;32;4;5;63,0;2681,0;74,69;66,93
;1981;541;20055;32;4;5;1,0;150,0;20,21;18,08
;1983;542;80462;207;4;5;3,0;15,0;87,18;78,01
;1984;542;76821;256;4;5;33,0;645,0;82,56;73,98
10736;1984;542;7617;256;4;5;2,0;60,0;7,68;6,87
;1986;543;7695;90;4;5;4,0;330,0;7,76;6,94
;1987;543;100076;90;4;5;22,0;2984,0;114,88;103,09
;1988;543;6692;90;4;5;1,0;168,0;6,75;6,04
;1989;543;168935;90;4;5;1,0;600,0;275,96;275,96
;1990;543;18806;90;4;5;3,0;224,0;18,95;16,96
;1993;544;62206;99;4;5;1,0;28,0;64,9;58,07
;1995;544;125506;99;4;5;2,0;56,0;159,6;143,52
;1996;544;123508;99;4;5;2,0;84,0;155,64;139,69
;1997;544;104791;99;4;5;2,0;112,0;122,26;109,4
10938;2784;548;2100;207;4;5;1,0;10,0;2,13;1,91
;2790;550;99058;127;4;5;21,0;1540,0;113,3;101,36
;2791;550;26642;127;4;5;3,0;224,0;26,88;24,11
;2792;550;9467;127;4;5;1,0;56,0;9,54;8,54
;2793;550;33959;127;4;5;14,0;1024,0;34,38;30,78
;2794;551;4654;127;4;5;2,0;150,0;4,7;4,21
;2796;551;12230;127;4;5;4,0;366,0;12,32;11,03
;2798;552;5170;127;4;5;1,0;56,0;5,22;4,67
11254;2800;553;34132;128;4;5;3,0;3,0;34,56;34,56
;2815;558;42201;405;4;5;3,0;450,0;42,96;38,4
11262;2815;558;34405;128;4;5;4,0;390,0;34,84;31,28
;2831;561;1025;17;4;5;1,0;12,0;1,04;0,93
;2835;561;5081;17;4;5;2,0;40,0;5,13;4,61
;2838;563;102065;25;4;5;3,0;90,0;117,9;105,5
;2845;563;3459;42;4;5;1,0;200,0;3,5;3,15
;2846;563;34986;42;4;5;10,0;11,0;35,46;31,73
18979;2846;563;3399;42;4;5;1,0;1,0;3,44;3,16
;2850;564;188946;3;4;5;1,0;60,0;357,0;357,0
;2852;564;32738;275;4;5;3,0;40,0;33,12;29,64
11439;5592;567;157965;63;4;5;1,0;90,0;240,36;215,07
25467;2904;580;60006;273;4;5;3,0;3,0;62,37;62,37
5061;2905;580;30850;273;4;5;1,0;1,0;31,18;31,18
25466;2905;580;262554;273;4;5;16,0;42,0;1399,02;1399,02
12242;2909;582;16651;273;4;5;1,0;1,0;16,77;16,77
12244;2911;582;123165;273;4;5;7,0;7,0;154,98;154,98
4490;2928;591;7895;299;4;5;2,0;4,0;7,96;7,96
4492;2931;591;17673;302;4;5;1,0;10,0;17,8;17,8
;2952;596;2797;242;4;5;1,0;15,0;2,83;2,53
;2955;596;2449;242;4;5;1,0;30,0;2,48;2,22
;2962;596;139818;242;4;5;67,0;2755,0;191,11;171,12
;2963;596;18433;242;4;5;6,0;240,0;18,57;16,62
;2968;596;9031;229;4;5;1,0;40,0;9,1;8,14
;2957;597;41437;242;4;5;8,0;240,0;42,16;37,76
6582;2957;597;14416;242;4;5;5,0;180,0;14,52;12,99
;2972;599;63346;242;4;5;10,0;330,0;66,22;59,14
10744;2972;599;103645;242;4;5;14,0;600,0;120,41;107,92
;2958;601;90453;242;4;5;16,0;495,0;100,76;90,59
8356;2958;601;62071;242;4;5;17,0;780,0;64,74;64,74
8358;2959;601;2469;242;4;5;1,0;30,0;2,5;2,24
16543;2975;604;8065;242;4;5;2,0;160,0;8,13;7,27
