Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Northern,NHSCT,2001,Males,48,2718
Northern,NHSCT,2001,Males,49,2595
Northern,NHSCT,2001,Males,50,2597
Northern,NHSCT,2001,Males,51,2559
Northern,NHSCT,2001,Males,52,2460
Northern,NHSCT,2001,Males,53,2462
Northern,NHSCT,2001,Males,54,2654
Northern,NHSCT,2001,Males,55,2390
Northern,NHSCT,2001,Males,56,2324
Northern,NHSCT,2001,Males,57,2418
Northern,NHSCT,2001,Males,58,2400
Northern,NHSCT,2001,Males,59,2119
Northern,NHSCT,2001,Males,60,1982
Northern,NHSCT,2001,Males,61,1884
Northern,NHSCT,2001,Males,62,1887
Northern,NHSCT,2001,Males,63,1885
Northern,NHSCT,2001,Males,64,1808
Northern,NHSCT,2001,Males,65,1740
Northern,NHSCT,2001,Males,66,1620
Northern,NHSCT,2001,Males,67,1626
Northern,NHSCT,2001,Males,68,1546
Northern,NHSCT,2001,Males,69,1526
Northern,NHSCT,2001,Males,70,1476
Northern,NHSCT,2001,Males,71,1349
Northern,NHSCT,2001,Males,72,1306
Northern,NHSCT,2001,Males,73,1209
Northern,NHSCT,2001,Males,74,1209
Northern,NHSCT,2001,Males,75,1118
Northern,NHSCT,2001,Males,76,1076
Northern,NHSCT,2001,Males,77,966
Northern,NHSCT,2001,Males,78,879
Northern,NHSCT,2001,Males,79,846
Northern,NHSCT,2001,Males,80,737
Northern,NHSCT,2001,Males,81,712
Northern,NHSCT,2001,Males,82,536
Northern,NHSCT,2001,Males,83,467
Northern,NHSCT,2001,Males,84,402
Northern,NHSCT,2001,Males,85,312
Northern,NHSCT,2001,Males,86,256
Northern,NHSCT,2001,Males,87,210
Northern,NHSCT,2001,Males,88,205
Northern,NHSCT,2001,Males,89,138
Northern,NHSCT,2001,Males,90,396
South Eastern,SEHSCT,2001,All persons,0,3862
South Eastern,SEHSCT,2001,All persons,1,4071
South Eastern,SEHSCT,2001,All persons,2,4273
South Eastern,SEHSCT,2001,All persons,3,4400
South Eastern,SEHSCT,2001,All persons,4,4414
South Eastern,SEHSCT,2001,All persons,5,4494
South Eastern,SEHSCT,2001,All persons,6,4497
South Eastern,SEHSCT,2001,All persons,7,4554
South Eastern,SEHSCT,2001,All persons,8,4548
South Eastern,SEHSCT,2001,All persons,9,4872
South Eastern,SEHSCT,2001,All persons,10,4841
South Eastern,SEHSCT,2001,All persons,11,4821
South Eastern,SEHSCT,2001,All persons,12,4838
South Eastern,SEHSCT,2001,All persons,13,4888
South Eastern,SEHSCT,2001,All persons,14,4871
South Eastern,SEHSCT,2001,All persons,15,4909
South Eastern,SEHSCT,2001,All persons,16,5028
South Eastern,SEHSCT,2001,All persons,17,4840
South Eastern,SEHSCT,2001,All persons,18,4813
South Eastern,SEHSCT,2001,All persons,19,3966
South Eastern,SEHSCT,2001,All persons,20,3877
South Eastern,SEHSCT,2001,All persons,21,3909
South Eastern,SEHSCT,2001,All persons,22,3788
South Eastern,SEHSCT,2001,All persons,23,3670
South Eastern,SEHSCT,2001,All persons,24,3632
South Eastern,SEHSCT,2001,All persons,25,3836
South Eastern,SEHSCT,2001,All persons,26,3801
South Eastern,SEHSCT,2001,All persons,27,4031
South Eastern,SEHSCT,2001,All persons,28,4324
South Eastern,SEHSCT,2001,All persons,29,4391
South Eastern,SEHSCT,2001,All persons,30,4647
South Eastern,SEHSCT,2001,All persons,31,4710
South Eastern,SEHSCT,2001,All persons,32,4904
South Eastern,SEHSCT,2001,All persons,33,5100
South Eastern,SEHSCT,2001,All persons,34,5047
South Eastern,SEHSCT,2001,All persons,35,5106
South Eastern,SEHSCT,2001,All persons,36,5145
South Eastern,SEHSCT,2001,All persons,37,5138
South Eastern,SEHSCT,2001,All persons,38,4999
South Eastern,SEHSCT,2001,All persons,39,5000
South Eastern,SEHSCT,2001,All persons,40,4937
South Eastern,SEHSCT,2001,All persons,41,4801
South Eastern,SEHSCT,2001,All persons,42,4596
South Eastern,SEHSCT,2001,All persons,43,4709
South Eastern,SEHSCT,2001,All persons,44,4411
South Eastern,SEHSCT,2001,All persons,45,4334
South Eastern,SEHSCT,2001,All persons,46,4100
South Eastern,SEHSCT,2001,All persons,47,4167
South Eastern,SEHSCT,2001,All persons,48,4085
South Eastern,SEHSCT,2001,All persons,49,4027
South Eastern,SEHSCT,2001,All persons,50,3982
South Eastern,SEHSCT,2001,All persons,51,4109
South Eastern,SEHSCT,2001,All persons,52,4277
South Eastern,SEHSCT,2001,All persons,53,4350
South Eastern,SEHSCT,2001,All persons,54,4187
South Eastern,SEHSCT,2001,All persons,55,3935
South Eastern,SEHSCT,2001,All persons,56,3857
South Eastern,SEHSCT,2001,All persons,57,3950
South Eastern,SEHSCT,2001,All persons,58,3862
South Eastern,SEHSCT,2001,All persons,59,3350
South Eastern,SEHSCT,2001,All persons,60,2993
South Eastern,SEHSCT,2001,All persons,61,2878
South Eastern,SEHSCT,2001,All persons,62,2973
South Eastern,SEHSCT,2001,All persons,63,2766
South Eastern,SEHSCT,2001,All persons,64,2738
South Eastern,SEHSCT,2001,All persons,65,2746
South Eastern,SEHSCT,2001,All persons,66,2623
South Eastern,SEHSCT,2001,All persons,67,2399
South Eastern,SEHSCT,2001,All persons,68,2484
South Eastern,SEHSCT,2001,All persons,69,2379
South Eastern,SEHSCT,2001,All persons,70,2314
South Eastern,SEHSCT,2001,All persons,71,2246
South Eastern,SEHSCT,2001,All persons,72,2165
South Eastern,SEHSCT,2001,All persons,73,2098
South Eastern,SEHSCT,2001,All persons,74,2072
South Eastern,SEHSCT,2001,All persons,75,2072
South Eastern,SEHSCT,2001,All persons,76,1946
South Eastern,SEHSCT,2001,All persons,77,1675
South Eastern,SEHSCT,2001,All persons,78,1726
South Eastern,SEHSCT,2001,All persons,79,1688
South Eastern,SEHSCT,2001,All persons,80,1609
South Eastern,SEHSCT,2001,All persons,81,1543
South Eastern,SEHSCT,2001,All persons,82,1193
South Eastern,SEHSCT,2001,All persons,83,1011
South Eastern,SEHSCT,2001,All persons,84,953
South Eastern,SEHSCT,2001,All persons,85,876
South Eastern,SEHSCT,2001,All persons,86,754
South Eastern,SEHSCT,2001,All persons,87,695
South Eastern,SEHSCT,2001,All persons,88,609
South Eastern,SEHSCT,2001,All persons,89,498
South Eastern,SEHSCT,2001,All persons,90,1665
South Eastern,SEHSCT,2001,Females,0,1907
South Eastern,SEHSCT,2001,Females,1,1946
South Eastern,SEHSCT,2001,Females,2,2095
South Eastern,SEHSCT,2001,Females,3,2081
South Eastern,SEHSCT,2001,Females,4,2143
South Eastern,SEHSCT,2001,Females,5,2122
South Eastern,SEHSCT,2001,Females,6,2151
South Eastern,SEHSCT,2001,Females,7,2214
South Eastern,SEHSCT,2001,Females,8,2272
South Eastern,SEHSCT,2001,Females,9,2345
South Eastern,SEHSCT,2001,Females,10,2339
South Eastern,SEHSCT,2001,Females,11,2398
South Eastern,SEHSCT,2001,Females,12,2348
South Eastern,SEHSCT,2001,Females,13,2386
South Eastern,SEHSCT,2001,Females,14,2392
South Eastern,SEHSCT,2001,Females,15,2384
South Eastern,SEHSCT,2001,Females,16,2449
South Eastern,SEHSCT,2001,Females,17,2374
South Eastern,SEHSCT,2001,Females,18,2291
South Eastern,SEHSCT,2001,Females,19,1873
South Eastern,SEHSCT,2001,Females,20,1786
South Eastern,SEHSCT,2001,Females,21,1777
South Eastern,SEHSCT,2001,Females,22,1862
South Eastern,SEHSCT,2001,Females,23,1866
South Eastern,SEHSCT,2001,Females,24,1834
South Eastern,SEHSCT,2001,Females,25,1863
South Eastern,SEHSCT,2001,Females,26,1863
South Eastern,SEHSCT,2001,Females,27,2020
South Eastern,SEHSCT,2001,Females,28,2217
South Eastern,SEHSCT,2001,Females,29,2108
South Eastern,SEHSCT,2001,Females,30,2386
South Eastern,SEHSCT,2001,Females,31,2437
South Eastern,SEHSCT,2001,Females,32,2498
South Eastern,SEHSCT,2001,Females,33,2570
South Eastern,SEHSCT,2001,Females,34,2595
South Eastern,SEHSCT,2001,Females,35,2562
South Eastern,SEHSCT,2001,Females,36,2600
South Eastern,SEHSCT,2001,Females,37,2668
South Eastern,SEHSCT,2001,Females,38,2573
South Eastern,SEHSCT,2001,Females,39,2583
South Eastern,SEHSCT,2001,Females,40,2536
South Eastern,SEHSCT,2001,Females,41,2454
South Eastern,SEHSCT,2001,Females,42,2350
South Eastern,SEHSCT,2001,Females,43,2433
South Eastern,SEHSCT,2001,Females,44,2227
South Eastern,SEHSCT,2001,Females,45,2112
South Eastern,SEHSCT,2001,Females,46,2074
South Eastern,SEHSCT,2001,Females,47,2068
South Eastern,SEHSCT,2001,Females,48,2073
South Eastern,SEHSCT,2001,Females,49,2034
South Eastern,SEHSCT,2001,Females,50,2011
South Eastern,SEHSCT,2001,Females,51,2094
South Eastern,SEHSCT,2001,Females,52,2199
South Eastern,SEHSCT,2001,Females,53,2246
South Eastern,SEHSCT,2001,Females,54,2110
South Eastern,SEHSCT,2001,Females,55,1972
South Eastern,SEHSCT,2001,Females,56,1951
South Eastern,SEHSCT,2001,Females,57,2029
South Eastern,SEHSCT,2001,Females,58,1967
South Eastern,SEHSCT,2001,Females,59,1639
South Eastern,SEHSCT,2001,Females,60,1534
South Eastern,SEHSCT,2001,Females,61,1496
South Eastern,SEHSCT,2001,Females,62,1562
South Eastern,SEHSCT,2001,Females,63,1445
South Eastern,SEHSCT,2001,Females,64,1420
South Eastern,SEHSCT,2001,Females,65,1415
South Eastern,SEHSCT,2001,Females,66,1332
South Eastern,SEHSCT,2001,Females,67,1259
South Eastern,SEHSCT,2001,Females,68,1369
South Eastern,SEHSCT,2001,Females,69,1325
South Eastern,SEHSCT,2001,Females,70,1258
South Eastern,SEHSCT,2001,Females,71,1264
South Eastern,SEHSCT,2001,Females,72,1262
South Eastern,SEHSCT,2001,Females,73,1190
South Eastern,SEHSCT,2001,Females,74,1179
South Eastern,SEHSCT,2001,Females,75,1248
South Eastern,SEHSCT,2001,Females,76,1150
South Eastern,SEHSCT,2001,Females,77,974
South Eastern,SEHSCT,2001,Females,78,1067
South Eastern,SEHSCT,2001,Females,79,1043
South Eastern,SEHSCT,2001,Females,80,983
South Eastern,SEHSCT,2001,Females,81,940
South Eastern,SEHSCT,2001,Females,82,761
South Eastern,SEHSCT,2001,Females,83,659
South Eastern,SEHSCT,2001,Females,84,629
South Eastern,SEHSCT,2001,Females,85,622
South Eastern,SEHSCT,2001,Females,86,546
South Eastern,SEHSCT,2001,Females,87,481
South Eastern,SEHSCT,2001,Females,88,424
South Eastern,SEHSCT,2001,Females,89,373
South Eastern,SEHSCT,2001,Females,90,1285
South Eastern,SEHSCT,2001,Males,0,1955
South Eastern,SEHSCT,2001,Males,1,2125
South Eastern,SEHSCT,2001,Males,2,2178
South Eastern,SEHSCT,2001,Males,3,2319
South Eastern,SEHSCT,2001,Males,4,2271
South Eastern,SEHSCT,2001,Males,5,2372
South Eastern,SEHSCT,2001,Males,6,2346
South Eastern,SEHSCT,2001,Males,7,2340
South Eastern,SEHSCT,2001,Males,8,2276
South Eastern,SEHSCT,2001,Males,9,2527
South Eastern,SEHSCT,2001,Males,10,2502
South Eastern,SEHSCT,2001,Males,11,2423
South Eastern,SEHSCT,2001,Males,12,2490
South Eastern,SEHSCT,2001,Males,13,2502
South Eastern,SEHSCT,2001,Males,14,2479
South Eastern,SEHSCT,2001,Males,15,2525
South Eastern,SEHSCT,2001,Males,16,2579
South Eastern,SEHSCT,2001,Males,17,2466
South Eastern,SEHSCT,2001,Males,18,2522
South Eastern,SEHSCT,2001,Males,19,2093
South Eastern,SEHSCT,2001,Males,20,2091
South Eastern,SEHSCT,2001,Males,21,2132
South Eastern,SEHSCT,2001,Males,22,1926
South Eastern,SEHSCT,2001,Males,23,1804
South Eastern,SEHSCT,2001,Males,24,1798
South Eastern,SEHSCT,2001,Males,25,1973
South Eastern,SEHSCT,2001,Males,26,1938
South Eastern,SEHSCT,2001,Males,27,2011
South Eastern,SEHSCT,2001,Males,28,2107
South Eastern,SEHSCT,2001,Males,29,2283
South Eastern,SEHSCT,2001,Males,30,2261
South Eastern,SEHSCT,2001,Males,31,2273
South Eastern,SEHSCT,2001,Males,32,2406
South Eastern,SEHSCT,2001,Males,33,2530
South Eastern,SEHSCT,2001,Males,34,2452
South Eastern,SEHSCT,2001,Males,35,2544
South Eastern,SEHSCT,2001,Males,36,2545
South Eastern,SEHSCT,2001,Males,37,2470
South Eastern,SEHSCT,2001,Males,38,2426
South Eastern,SEHSCT,2001,Males,39,2417
South Eastern,SEHSCT,2001,Males,40,2401
South Eastern,SEHSCT,2001,Males,41,2347
South Eastern,SEHSCT,2001,Males,42,2246
South Eastern,SEHSCT,2001,Males,43,2276
South Eastern,SEHSCT,2001,Males,44,2184
South Eastern,SEHSCT,2001,Males,45,2222
South Eastern,SEHSCT,2001,Males,46,2026
South Eastern,SEHSCT,2001,Males,47,2099
South Eastern,SEHSCT,2001,Males,48,2012
South Eastern,SEHSCT,2001,Males,49,1993
South Eastern,SEHSCT,2001,Males,50,1971
South Eastern,SEHSCT,2001,Males,51,2015
South Eastern,SEHSCT,2001,Males,52,2078
South Eastern,SEHSCT,2001,Males,53,2104
South Eastern,SEHSCT,2001,Males,54,2077
South Eastern,SEHSCT,2001,Males,55,1963
South Eastern,SEHSCT,2001,Males,56,1906
South Eastern,SEHSCT,2001,Males,57,1921
South Eastern,SEHSCT,2001,Males,58,1895
South Eastern,SEHSCT,2001,Males,59,1711
South Eastern,SEHSCT,2001,Males,60,1459
South Eastern,SEHSCT,2001,Males,61,1382
South Eastern,SEHSCT,2001,Males,62,1411
South Eastern,SEHSCT,2001,Males,63,1321
South Eastern,SEHSCT,2001,Males,64,1318
South Eastern,SEHSCT,2001,Males,65,1331
South Eastern,SEHSCT,2001,Males,66,1291
South Eastern,SEHSCT,2001,Males,67,1140
South Eastern,SEHSCT,2001,Males,68,1115
South Eastern,SEHSCT,2001,Males,69,1054
South Eastern,SEHSCT,2001,Males,70,1056
South Eastern,SEHSCT,2001,Males,71,982
South Eastern,SEHSCT,2001,Males,72,903
South Eastern,SEHSCT,2001,Males,73,908
South Eastern,SEHSCT,2001,Males,74,893
South Eastern,SEHSCT,2001,Males,75,824
South Eastern,SEHSCT,2001,Males,76,796
South Eastern,SEHSCT,2001,Males,77,701
South Eastern,SEHSCT,2001,Males,78,659
South Eastern,SEHSCT,2001,Males,79,645
South Eastern,SEHSCT,2001,Males,80,626
South Eastern,SEHSCT,2001,Males,81,603
South Eastern,SEHSCT,2001,Males,82,432
South Eastern,SEHSCT,2001,Males,83,352
South Eastern,SEHSCT,2001,Males,84,324
South Eastern,SEHSCT,2001,Males,85,254
South Eastern,SEHSCT,2001,Males,86,208
South Eastern,SEHSCT,2001,Males,87,214
South Eastern,SEHSCT,2001,Males,88,185
South Eastern,SEHSCT,2001,Males,89,125
South Eastern,SEHSCT,2001,Males,90,380
Southern,SHSCT,2001,All persons,0,4342
Southern,SHSCT,2001,All persons,1,4391
Southern,SHSCT,2001,All persons,2,4665
Southern,SHSCT,2001,All persons,3,4677
Southern,SHSCT,2001,All persons,4,4804
Southern,SHSCT,2001,All persons,5,4585
Southern,SHSCT,2001,All persons,6,4827
Southern,SHSCT,2001,All persons,7,4889
Southern,SHSCT,2001,All persons,8,4865
Southern,SHSCT,2001,All persons,9,5051
Southern,SHSCT,2001,All persons,10,5230
Southern,SHSCT,2001,All persons,11,5196
Southern,SHSCT,2001,All persons,12,5152
Southern,SHSCT,2001,All persons,13,5312
Southern,SHSCT,2001,All persons,14,5402
Southern,SHSCT,2001,All persons,15,5278
Southern,SHSCT,2001,All persons,16,5384
Southern,SHSCT,2001,All persons,17,5304
Southern,SHSCT,2001,All persons,18,5151
Southern,SHSCT,2001,All persons,19,3713
Southern,SHSCT,2001,All persons,20,3607
Southern,SHSCT,2001,All persons,21,3932
Southern,SHSCT,2001,All persons,22,3895
Southern,SHSCT,2001,All persons,23,3887
Southern,SHSCT,2001,All persons,24,3882
Southern,SHSCT,2001,All persons,25,4032
Southern,SHSCT,2001,All persons,26,3966
Southern,SHSCT,2001,All persons,27,4240
Southern,SHSCT,2001,All persons,28,4432
Southern,SHSCT,2001,All persons,29,4616
Southern,SHSCT,2001,All persons,30,4718
Southern,SHSCT,2001,All persons,31,4665
Southern,SHSCT,2001,All persons,32,4717
Southern,SHSCT,2001,All persons,33,4852
Southern,SHSCT,2001,All persons,34,4764
Southern,SHSCT,2001,All persons,35,4890
Southern,SHSCT,2001,All persons,36,4878
Southern,SHSCT,2001,All persons,37,4966
Southern,SHSCT,2001,All persons,38,4766
Southern,SHSCT,2001,All persons,39,4578
Southern,SHSCT,2001,All persons,40,4663
Southern,SHSCT,2001,All persons,41,4495
Southern,SHSCT,2001,All persons,42,4276
Southern,SHSCT,2001,All persons,43,4275
Southern,SHSCT,2001,All persons,44,4130
Southern,SHSCT,2001,All persons,45,4016
Southern,SHSCT,2001,All persons,46,3790
Southern,SHSCT,2001,All persons,47,3782
Southern,SHSCT,2001,All persons,48,3753
Southern,SHSCT,2001,All persons,49,3457
Southern,SHSCT,2001,All persons,50,3539
Southern,SHSCT,2001,All persons,51,3589
Southern,SHSCT,2001,All persons,52,3603
Southern,SHSCT,2001,All persons,53,3528
Southern,SHSCT,2001,All persons,54,3547
Southern,SHSCT,2001,All persons,55,3318
Southern,SHSCT,2001,All persons,56,3290
Southern,SHSCT,2001,All persons,57,3183
Southern,SHSCT,2001,All persons,58,3261
Southern,SHSCT,2001,All persons,59,2852
Southern,SHSCT,2001,All persons,60,2693
Southern,SHSCT,2001,All persons,61,2709
Southern,SHSCT,2001,All persons,62,2633
Southern,SHSCT,2001,All persons,63,2545
Southern,SHSCT,2001,All persons,64,2602
Southern,SHSCT,2001,All persons,65,2595
Southern,SHSCT,2001,All persons,66,2377
Southern,SHSCT,2001,All persons,67,2330
Southern,SHSCT,2001,All persons,68,2200
Southern,SHSCT,2001,All persons,69,2234
Southern,SHSCT,2001,All persons,70,2143
Southern,SHSCT,2001,All persons,71,2108
Southern,SHSCT,2001,All persons,72,1966
Southern,SHSCT,2001,All persons,73,1867
Southern,SHSCT,2001,All persons,74,1845
Southern,SHSCT,2001,All persons,75,1783
Southern,SHSCT,2001,All persons,76,1716
Southern,SHSCT,2001,All persons,77,1555
Southern,SHSCT,2001,All persons,78,1531
Southern,SHSCT,2001,All persons,79,1334
Southern,SHSCT,2001,All persons,80,1296
Southern,SHSCT,2001,All persons,81,1226
Southern,SHSCT,2001,All persons,82,984
Southern,SHSCT,2001,All persons,83,806
Southern,SHSCT,2001,All persons,84,757
Southern,SHSCT,2001,All persons,85,708
Southern,SHSCT,2001,All persons,86,634
Southern,SHSCT,2001,All persons,87,504
Southern,SHSCT,2001,All persons,88,423
Southern,SHSCT,2001,All persons,89,360
Southern,SHSCT,2001,All persons,90,1077
Southern,SHSCT,2001,Females,0,2046
Southern,SHSCT,2001,Females,1,2143
Southern,SHSCT,2001,Females,2,2258
Southern,SHSCT,2001,Females,3,2266
Southern,SHSCT,2001,Females,4,2389
Southern,SHSCT,2001,Females,5,2156
Southern,SHSCT,2001,Females,6,2261
Southern,SHSCT,2001,Females,7,2395
Southern,SHSCT,2001,Females,8,2366
Southern,SHSCT,2001,Females,9,2454
Southern,SHSCT,2001,Females,10,2482
Southern,SHSCT,2001,Females,11,2485
Southern,SHSCT,2001,Females,12,2425
Southern,SHSCT,2001,Females,13,2652
Southern,SHSCT,2001,Females,14,2608
Southern,SHSCT,2001,Females,15,2559
Southern,SHSCT,2001,Females,16,2697
Southern,SHSCT,2001,Females,17,2587
Southern,SHSCT,2001,Females,18,2513
Southern,SHSCT,2001,Females,19,1744
Southern,SHSCT,2001,Females,20,1641
Southern,SHSCT,2001,Females,21,1880
Southern,SHSCT,2001,Females,22,1899
Southern,SHSCT,2001,Females,23,1944
Southern,SHSCT,2001,Females,24,1933
Southern,SHSCT,2001,Females,25,1976
Southern,SHSCT,2001,Females,26,1964
Southern,SHSCT,2001,Females,27,2119
Southern,SHSCT,2001,Females,28,2165
Southern,SHSCT,2001,Females,29,2375
Southern,SHSCT,2001,Females,30,2380
Southern,SHSCT,2001,Females,31,2241
Southern,SHSCT,2001,Females,32,2393
Southern,SHSCT,2001,Females,33,2426
Southern,SHSCT,2001,Females,34,2382
Southern,SHSCT,2001,Females,35,2410
Southern,SHSCT,2001,Females,36,2398
Southern,SHSCT,2001,Females,37,2504
Southern,SHSCT,2001,Females,38,2351
Southern,SHSCT,2001,Females,39,2297
Southern,SHSCT,2001,Females,40,2325
Southern,SHSCT,2001,Females,41,2246
Southern,SHSCT,2001,Females,42,2156
Southern,SHSCT,2001,Females,43,2136
Southern,SHSCT,2001,Females,44,2034
Southern,SHSCT,2001,Females,45,1981
Southern,SHSCT,2001,Females,46,1848
Southern,SHSCT,2001,Females,47,1830
Southern,SHSCT,2001,Females,48,1821
Southern,SHSCT,2001,Females,49,1711
Southern,SHSCT,2001,Females,50,1811
Southern,SHSCT,2001,Females,51,1799
Southern,SHSCT,2001,Females,52,1775
Southern,SHSCT,2001,Females,53,1826
Southern,SHSCT,2001,Females,54,1825
Southern,SHSCT,2001,Females,55,1709
Southern,SHSCT,2001,Females,56,1658
Southern,SHSCT,2001,Females,57,1572
Southern,SHSCT,2001,Females,58,1664
Southern,SHSCT,2001,Females,59,1445
Southern,SHSCT,2001,Females,60,1373
Southern,SHSCT,2001,Females,61,1342
Southern,SHSCT,2001,Females,62,1377
Southern,SHSCT,2001,Females,63,1314
Southern,SHSCT,2001,Females,64,1367
Southern,SHSCT,2001,Females,65,1332
Southern,SHSCT,2001,Females,66,1247
Southern,SHSCT,2001,Females,67,1240
Southern,SHSCT,2001,Females,68,1200
Southern,SHSCT,2001,Females,69,1203
Southern,SHSCT,2001,Females,70,1210
Southern,SHSCT,2001,Females,71,1177
Southern,SHSCT,2001,Females,72,1069
Southern,SHSCT,2001,Females,73,1091
Southern,SHSCT,2001,Females,74,1072
Southern,SHSCT,2001,Females,75,1018
Southern,SHSCT,2001,Females,76,1011
Southern,SHSCT,2001,Females,77,903
Southern,SHSCT,2001,Females,78,911
Southern,SHSCT,2001,Females,79,826
Southern,SHSCT,2001,Females,80,815
Southern,SHSCT,2001,Females,81,767
Southern,SHSCT,2001,Females,82,619
Southern,SHSCT,2001,Females,83,504
Southern,SHSCT,2001,Females,84,495
Southern,SHSCT,2001,Females,85,470
Southern,SHSCT,2001,Females,86,432
Southern,SHSCT,2001,Females,87,343
Southern,SHSCT,2001,Females,88,295
Southern,SHSCT,2001,Females,89,267
Southern,SHSCT,2001,Females,90,838
Southern,SHSCT,2001,Males,0,2296
Southern,SHSCT,2001,Males,1,2248
Southern,SHSCT,2001,Males,2,2407
Southern,SHSCT,2001,Males,3,2411
Southern,SHSCT,2001,Males,4,2415
Southern,SHSCT,2001,Males,5,2429
Southern,SHSCT,2001,Males,6,2566
Southern,SHSCT,2001,Males,7,2494
Southern,SHSCT,2001,Males,8,2499
Southern,SHSCT,2001,Males,9,2597
Southern,SHSCT,2001,Males,10,2748
Southern,SHSCT,2001,Males,11,2711
Southern,SHSCT,2001,Males,12,2727
Southern,SHSCT,2001,Males,13,2660
Southern,SHSCT,2001,Males,14,2794
Southern,SHSCT,2001,Males,15,2719
Southern,SHSCT,2001,Males,16,2687
Southern,SHSCT,2001,Males,17,2717
Southern,SHSCT,2001,Males,18,2638
Southern,SHSCT,2001,Males,19,1969
Southern,SHSCT,2001,Males,20,1966
Southern,SHSCT,2001,Males,21,2052
Southern,SHSCT,2001,Males,22,1996
Southern,SHSCT,2001,Males,23,1943
Southern,SHSCT,2001,Males,24,1949
Southern,SHSCT,2001,Males,25,2056
Southern,SHSCT,2001,Males,26,2002
Southern,SHSCT,2001,Males,27,2121
Southern,SHSCT,2001,Males,28,2267
Southern,SHSCT,2001,Males,29,2241
Southern,SHSCT,2001,Males,30,2338
Southern,SHSCT,2001,Males,31,2424
Southern,SHSCT,2001,Males,32,2324
Southern,SHSCT,2001,Males,33,2426
Southern,SHSCT,2001,Males,34,2382
Southern,SHSCT,2001,Males,35,2480
Southern,SHSCT,2001,Males,36,2480
Southern,SHSCT,2001,Males,37,2462
Southern,SHSCT,2001,Males,38,2415
Southern,SHSCT,2001,Males,39,2281
Southern,SHSCT,2001,Males,40,2338
Southern,SHSCT,2001,Males,41,2249
Southern,SHSCT,2001,Males,42,2120
Southern,SHSCT,2001,Males,43,2139
Southern,SHSCT,2001,Males,44,2096
Southern,SHSCT,2001,Males,45,2035
Southern,SHSCT,2001,Males,46,1942
Southern,SHSCT,2001,Males,47,1952
Southern,SHSCT,2001,Males,48,1932
Southern,SHSCT,2001,Males,49,1746
Southern,SHSCT,2001,Males,50,1728
Southern,SHSCT,2001,Males,51,1790
Southern,SHSCT,2001,Males,52,1828
Southern,SHSCT,2001,Males,53,1702
Southern,SHSCT,2001,Males,54,1722
Southern,SHSCT,2001,Males,55,1609
Southern,SHSCT,2001,Males,56,1632
Southern,SHSCT,2001,Males,57,1611
Southern,SHSCT,2001,Males,58,1597
Southern,SHSCT,2001,Males,59,1407
Southern,SHSCT,2001,Males,60,1320
Southern,SHSCT,2001,Males,61,1367
Southern,SHSCT,2001,Males,62,1256
Southern,SHSCT,2001,Males,63,1231
Southern,SHSCT,2001,Males,64,1235
Southern,SHSCT,2001,Males,65,1263
Southern,SHSCT,2001,Males,66,1130
Southern,SHSCT,2001,Males,67,1090
Southern,SHSCT,2001,Males,68,1000
Southern,SHSCT,2001,Males,69,1031
Southern,SHSCT,2001,Males,70,933
Southern,SHSCT,2001,Males,71,931
Southern,SHSCT,2001,Males,72,897
Southern,SHSCT,2001,Males,73,776
Southern,SHSCT,2001,Males,74,773
Southern,SHSCT,2001,Males,75,765
Southern,SHSCT,2001,Males,76,705
Southern,SHSCT,2001,Males,77,652
Southern,SHSCT,2001,Males,78,620
Southern,SHSCT,2001,Males,79,508
Southern,SHSCT,2001,Males,80,481
Southern,SHSCT,2001,Males,81,459
Southern,SHSCT,2001,Males,82,365
Southern,SHSCT,2001,Males,83,302
Southern,SHSCT,2001,Males,84,262
Southern,SHSCT,2001,Males,85,238
Southern,SHSCT,2001,Males,86,202
Southern,SHSCT,2001,Males,87,161
Southern,SHSCT,2001,Males,88,128
Southern,SHSCT,2001,Males,89,93
Southern,SHSCT,2001,Males,90,239
Western,WHSCT,2001,All persons,0,3892
Western,WHSCT,2001,All persons,1,4027
Western,WHSCT,2001,All persons,2,4212
Western,WHSCT,2001,All persons,3,4342
Western,WHSCT,2001,All persons,4,4420
Western,WHSCT,2001,All persons,5,4423
Western,WHSCT,2001,All persons,6,4338
Western,WHSCT,2001,All persons,7,4353
Western,WHSCT,2001,All persons,8,4405
Western,WHSCT,2001,All persons,9,4511
Western,WHSCT,2001,All persons,10,4692
Western,WHSCT,2001,All persons,11,4751
Western,WHSCT,2001,All persons,12,4850
Western,WHSCT,2001,All persons,13,5076
Western,WHSCT,2001,All persons,14,5102
Western,WHSCT,2001,All persons,15,5143
Western,WHSCT,2001,All persons,16,5150
Western,WHSCT,2001,All persons,17,5153
Western,WHSCT,2001,All persons,18,4998
Western,WHSCT,2001,All persons,19,3779
Western,WHSCT,2001,All persons,20,3718
Western,WHSCT,2001,All persons,21,3763
Western,WHSCT,2001,All persons,22,3716
Western,WHSCT,2001,All persons,23,3730
Western,WHSCT,2001,All persons,24,3702
Western,WHSCT,2001,All persons,25,3847
Western,WHSCT,2001,All persons,26,3803
Western,WHSCT,2001,All persons,27,3970
Western,WHSCT,2001,All persons,28,4307
Western,WHSCT,2001,All persons,29,4378
Western,WHSCT,2001,All persons,30,4307
Western,WHSCT,2001,All persons,31,4278
